date,-9,-7,-5,-3,-1,1,3,5,7,9,11
1/19/20,229507.6885,1349828.359,1722856.791,1702386.585,2373089.241,3402243.74,2464712.32,622770.285,365886.1677,3936914.869,1130928.69
1/20/20,316260.7681,1267070.283,1704047.94,1714730.21,2376195.208,3395726.135,2471528.083,623315.1461,365399.4273,3937822.845,1132679.69
1/21/20,149042.3148,1438401.944,1691787.228,1725184.069,2357316.399,3409258.229,2476465.348,623183.0644,365295.5225,3938074.425,1134329.69
1/22/20,287961.6847,1303311.99,1688206.973,1692454.363,2392677.294,3400400.349,2472669.778,629127.4398,371229.3485,3937919.325,1136229.69
1/23/20,194290.6729,1407229.438,1657884.388,1719889.715,2395531.64,3383594.532,2482168.732,628988.9434,371064.9894,3937302.995,1138279.69
1/24/20,144141.5129,1405370.135,1709342.837,1721683.648,2400787.925,3372873.418,2491616.52,626581.0361,373223.859,3934225.154,1140429.69
1/25/20,93041.56504,1451223.843,1705280.502,1730195.179,2396620.396,3371786.749,2498923.755,627063.4091,371643.0936,3936117.554,1142379.69
1/26/20,109011.0456,1421187.072,1711726.917,1738625.255,2398303.229,3363354.379,2505993.376,625779.0898,373374.1077,3936329.074,1144229.69
1/27/20,155116.799,1379148.996,1680316.987,1651393.692,2515465.85,3358455.323,2509666.96,626247.9804,373080.2749,3936403.183,1146429.69
1/28/20,193617.839,1337672.086,1680834.375,1648551.443,2521134.465,3353569.862,2515438.338,626336.1561,373164.174,3936752.307,1148629.69
1/29/20,204190.5123,1343517.64,1694110.993,1644338.91,2505913.386,3339634.593,2510977.003,636594.4174,373028.9204,3936764.67,1149279.69
1/30/20,245818.1256,1296473.943,1650722.683,1691598.136,2510248.774,3328786.33,2520251.276,636676.5318,373173.8595,3937271.386,1150029.69
1/31/20,355085.7181,1220340.902,1563969.027,1752747.067,2511582.201,3315910.586,2526498.576,636821.901,373465.0381,3936400.029,1151079.69
2/1/20,153756.5161,1416697.955,1570577.917,1752061.693,2487224.545,3331687.306,2534634.852,637964.5838,373443.6353,3936659.541,1153579.69
2/2/20,109035.4603,1464344.89,1579560.612,1742950.571,2496735.372,3323426.221,2531532.207,637685.4246,372182.4495,3939042.836,1156129.69
2/3/20,363650.7382,1296720.87,1581095.978,1694685.837,2538215.082,3257732.415,2518146.104,638668.7548,372222.3189,3937207.947,1158629.69
2/4/20,277154.2794,1394178.709,1464433.522,1761536.185,2577726.283,3221986.662,2552250.13,640567.8506,372466.4575,3937695.966,1161429.69
2/5/20,172920.2298,1486554.768,1457782.008,1754259.128,2605889.551,3211468.905,2562495.88,640753.4736,371708.6977,3938150.903,1162879.69
2/6/20,381729.1358,1388329.024,1409937.947,1732955.422,2569636.024,3198895.201,2572127.191,640492.0361,370720.0945,3938848.97,1166329.69
2/7/20,289026.4901,1562803.29,1414350.774,1733401.378,2569609.801,3106761.006,2578937.712,640139.8332,371297.4735,3939080.786,1168579.25
2/8/20,254996.0588,1654098.897,1408708.825,1684069.729,2566286.717,3090258.452,2596681.781,639501.9951,373016.8951,3939526.694,1170629.25
2/9/20,139211.6265,1771249.915,1420113.433,1678581.692,2564535.566,3082605.848,2599090.247,640519.4317,373249.9646,3939900.82,1172529.25
2/10/20,283292.7221,1659528.063,1412386.981,1674033.477,2567159.477,3063168.888,2603738.137,639649.048,372226.2128,3935400.54,1174479.25
2/11/20,246726.8374,1735423.178,1381761.5,1665799.276,2568493.12,3057161.912,2608278.389,640194.2154,372342.0513,3936253.067,1176079.25
2/12/20,208854.7757,1777253.856,1370894.618,1672055.696,2567999.206,3056095.37,2611701.868,640374.9993,372346.949,3936631.207,1178429.25
2/13/20,214248.0751,1762414.399,1381471.508,1675076.336,2568397.762,3046827.446,2618716.486,640358.6909,369069.4328,3939390.908,1180665.88
2/14/20,188548.6613,1776649.646,1383056.361,1687140.478,2563013.468,3048119.707,2621661.524,634750.673,375126.408,3939591.618,1182564.88
2/15/20,157722.751,1800235.033,1397158.09,1689764.551,2554450.645,3044282.18,2625992.075,634411.9471,375731.4722,3939684.801,1188348.05
2/16/20,164365.0665,1779635.742,1413406.67,1689382.091,2536249.902,3052268.348,2633568.636,635527.7275,374541.3835,3942262.979,1190998.05
2/17/20,231350.7619,1709592.146,1400130.784,1704341.967,2537260.755,3049510.952,2638228.908,635364.272,374884.1176,3942506.381,1193148.05
2/18/20,391350.3865,1557779.646,1375284.461,1718277.5,2542899.595,3046361.821,2639439.328,635179.4735,375202.0065,3943271.827,1194998.05
2/19/20,237981.6414,1726951.681,1362623.75,1725945.771,2541726.948,3036089.62,2640911.617,635511.6898,374569.3673,3944496.459,1197948.05
2/20/20,275732.8913,1727611.981,1332177.816,1739894.321,2516774.732,3035782.86,2645670.791,634578.7508,375559.5681,3944599.834,1201648.05
2/21/20,158949.1922,1836326.61,1318718.763,1761879.974,2496251.915,3055793.22,2645468.75,634828.1788,376981.3137,3945110.628,1204248.05
2/22/20,124652.3223,1859290.614,1317366.777,1771079.472,2498280.074,3028556.226,2675272.437,631176.1405,380730.2851,3945754.197,1207048.05
2/23/20,120441.9902,1862701.894,1257584.236,1826586.653,2505563.391,3022136.795,2680567.013,630528.8755,382269.6519,3945553.046,1209598.05
2/24/20,184146.0469,1805783.947,1237575.275,1831716.466,2512273.032,3021515.709,2678010.532,636258.9585,382329.1486,3946086.93,1212098.05
2/25/20,279203.6324,1844028.925,1217349.36,1714106.466,2510325.235,3028374.765,2678676.923,636518.4921,382672.8958,3946239.351,1213948.05
2/26/20,192858.4438,1941429.563,1190244.084,1735613.45,2507346.717,3020863.345,2684885.825,636413.678,382814.7303,3946726.21,1215698.05
2/27/20,216999.6625,1914000.147,1190345.694,1738418.171,2507031.511,3019947.24,2685151.382,638778.2885,381896.1089,3948465.34,1217998.05
2/28/20,239208.2725,1869617.363,1212829.428,1743146.216,2438736.658,3079636.346,2690295.042,638140.4856,382558.8237,3948839.91,1220248.05
2/29/20,142323.376,1977101.83,1208708.7,1737354.297,2437014.538,3071631.505,2700720.135,637813.9393,382670.5367,3949407.187,1222298.05
3/1/20,129437.5392,1977510.127,1222050.456,1740810.591,2436580.182,3064730.078,2704904.178,636745.3101,384120.1912,3950069.892,1224948.05
3/2/20,193687.2376,1929980.711,1209607.067,1737505.34,2448125.504,3059212.945,2701486.356,633240.3757,385683.4917,3950292.017,1227698.05
3/3/20,192293.0969,1951127.39,1209501.944,1732144.275,2447240.168,3052416.82,2697218.894,632298.057,385767.3731,3950725.526,1230198.05
3/4/20,340608.3852,1790404.038,1207808.753,1721470.786,2468654.942,3020665.668,2733789.301,632030.3859,386092.2041,3951296.583,1232248.05
3/5/20,211666.7808,1932106.089,1200676.706,1715837.506,2469376.155,3019099.254,2736114.493,626499.7309,390863.2764,3952618.554,1234098.06
3/6/20,190895.0967,1947023.565,1207355.539,1618632.357,2565591.308,3013183.585,2744130.994,625912.3656,390994.1201,3953077.116,1235948.06
3/7/20,110765.1738,1955185.638,1279609.634,1619297.581,2564448.865,3009476.443,2749502.942,625118.9114,391384.084,3953969.273,1237948.06
3/8/20,118388.0867,1872514.545,1359111.082,1615276.291,2564459.215,3003923.046,2755427.678,624940.1281,392064.0459,3954629.428,1239348.06
3/9/20,250312.2954,1663517.708,1450301.483,1614438.121,2561267.276,3000149.821,2751030.595,624046.1065,392582.7933,3954962.346,1241198.06
3/10/20,235553.7718,1681308.474,1426678.009,1639722.363,2561064.072,2995839.732,2751652.531,623865.9568,392363.4433,3956210.192,1242848.06
3/11/20,482448.289,1685256.319,1332697.951,1490024.53,2550974.287,2997376.904,2754192.076,624598.2241,392661.0276,3955516.436,1244398.06
3/12/20,647772.6142,1643296.82,1320658.655,1439120.356,2510301.293,2982033.074,2751453.798,624816.7319,391940.0557,3956240.147,1246398.06
3/13/20,610853.9042,1785455.055,1294994.255,1397332.454,2484911.897,2982262.903,2739969.547,624568.3956,392692.3649,3956155.27,1247948.06
3/14/20,325379.7637,2087794.342,1300511.844,1391404.523,2473817.584,2975626.782,2743828.872,623992.9971,393549.8623,3954889.475,1249698.06
3/15/20,225249.5546,2196917.131,1299694.551,1390737.523,2468931.039,2967082.549,2751115.559,623340.511,394061.9767,3955153.15,1251588.06
3/16/20,418259.8929,2040814.701,1284099.033,1381914.212,2470036.428,2955192.15,2751141.042,622885.7655,394963.5636,3954464.257,1254188.06
3/17/20,392296.7901,2115949.766,1270612.152,1365707.392,2454643.433,2948171.15,2755168.383,620573.1585,397013.3207,3955173.001,1256387.06
3/18/20,314394.1696,2198386.433,1256991.615,1373309.224,2456991.757,2946307.352,2756794.792,619486.434,398554.826,3955341.942,1258638.06
3/19/20,313935.9943,2222515.416,1241362.775,1369432.033,2455815.504,2945733.219,2753561.273,620625.1779,399455.7489,3955458.904,1261688.06
3/20/20,414684.795,2115004.776,1235457.832,1384419.833,2453977.641,2940913.475,2757078.441,620228.3609,401893.5271,3955599.863,1264641.48
3/21/20,170205.6251,2272182.983,1324475.618,1382305.372,2433868.463,2959331.579,2759391.703,619846.0854,403326.499,3955874.617,1267641.48
3/22/20,152159.0001,2283058.386,1330982.803,1386470.576,2432888.42,2956202.598,2758660.823,622485.7757,403495.721,3955991.943,1270691.48
3/23/20,227554.617,2227081.696,1325487.747,1381178.872,2429179.48,2950416.421,2759848.177,622877.7864,403793.531,3956377.718,1273441.48
3/24/20,347340.9254,2104147.309,1330454.217,1370620.959,2438051.538,2949734.771,2760533.685,624105.1087,403332.9364,3957124.595,1275641.48
3/25/20,271857.9287,2211527.685,1322009.325,1299911.077,2491891.513,2939442.848,2760095.702,628122.2908,403955.4738,3957782.201,1278141.48
3/26/20,213757.4918,2171629.329,1433411.981,1269484.156,2518197.46,2930885.351,2760250.758,627912.7576,405025.2681,3958041.494,1281941.48
3/27/20,243361.2874,2146463.832,1439396.319,1245602.966,2535473.914,2929230.601,2738559.805,649033.1611,405294.1385,3958117.52,1284841.48
3/28/20,136400.5093,2245867.227,1447825.134,1233185.812,2546200.637,2929585.037,2740735.976,648017.9163,406389.4188,3958013.378,1287541.48
3/29/20,125393.509,2243711.737,1468954.954,1230635.3,2543163.102,2911777.164,2756841.352,646813.814,408421.4254,3958396.188,1289941.48
3/30/20,247269.1321,2119329.282,1475974.85,1227805.962,2542793.262,2910658.796,2757563.343,646175.9231,409468.3288,3958907.166,1292491.48
3/31/20,266472.1527,2110665.246,1464068.875,1225698.714,2546163.053,2910023.577,2759366.523,645906.778,410094.5351,3959474.093,1295141.48
4/1/20,326745.5157,2154575.507,1362578.539,1221824.409,2539867.073,2917356.446,2757990.716,647511.9543,411652.9988,3959742.887,1299041.48
4/2/20,217046.6836,2251488.62,1385501.777,1213030.04,2536083.111,2920835.936,2757846.094,645865.6853,414065.4775,3959995.121,1303671.48
4/3/20,211309.7093,2083437.261,1558579.115,1214245.567,2528683.804,2926524.112,2760255.885,645531.7329,414389.8782,3960451.481,1308084.85
4/4/20,116690.6289,2168172.742,1567952.302,1215245.52,2522762.071,2931218.628,2762696.268,644139.3183,415458.1297,3961035.437,1315387.95
4/5/20,107476.5687,2152379.025,1593330.247,1215613.97,2521705.909,2931240.248,2762664.194,644838.2795,417022.8392,3961287.265,1317487.95
4/6/20,276208.2856,1990771.26,1582894.191,1218941.954,2521897.46,2931004.144,2763342.319,642692.5913,419663.5702,3961742.77,1319340.06
4/7/20,272574.5421,2029691.611,1554335.71,1207206.415,2528795.32,2921722.512,2771038.847,642623.0489,421276.799,3961993.74,1321240.33
4/8/20,195259.5754,2094883.677,1557847.073,1214983.492,2529882.039,2921286.066,2771609.134,643516.0287,421358.8585,3962432.602,1327060.33
4/9/20,261242.713,2022345.576,1571736.475,1214776.834,2523787.945,2918510.852,2774434.692,643265.0957,422232.3635,3962650.997,1329810.27
4/10/20,343357.2809,2007898.674,1504609.161,1217403.608,2519457.355,2921424.622,2774509.161,642829.1932,422541.1375,3962990.853,1332010.27
4/11/20,115081.1851,2119270.089,1622660.627,1217440.725,2517216.435,2918275.306,2780047.622,640709.5731,424566.1218,3963740.861,1334760.27
4/12/20,98153.53699,2036084.607,1719291.384,1221132.14,2517756.768,2913874.132,2784655.05,639655.8722,426108.1323,3964209.421,1337620.47
4/13/20,342414.6037,1756881.81,1754146.656,1220588.645,2520659.124,2911445.302,2786433.245,638776.5105,427125.4168,3964587.232,1340524.82
4/14/20,160393.0443,1929010.498,1758834.498,1215787.47,2527849.382,2913399.854,2776964.288,648981.9787,428560.2364,3965377.295,1343024.82
4/15/20,185994.3966,1859753.4,1790645.322,1228109.379,2525288.943,2916882.945,2776519.289,649014.7228,429468.7414,3965593.906,1346474.82
4/16/20,260468.4758,1740045.468,1830285.463,1236052.102,2522744.829,2919559.622,2771575.143,648448.8313,434218.3592,3965797.753,1348974.82
4/17/20,211897.9439,1771892.668,1851417.929,1231259.291,2523480,2920044.017,2771777.236,647300.5455,435361.3828,3966352.531,1351879.82
4/18/20,120843.774,1804441.831,1894872.613,1247761.578,2519261.568,2923223.383,2772814.594,647115.2272,435059.4439,3967364.533,1354078.82
4/19/20,123555.5649,1669826.624,2036456.297,1243154.888,2516285.392,2897413.87,2786716.529,658282.538,435112.7879,3967854.054,1356178.82
4/20/20,188234.6896,1593913.413,2046984.977,1233356.669,2528838.234,2893100.074,2790653.617,656476.4276,436997.4653,3968115.48,1358028.82
4/21/20,188196.1641,1597484.667,2045265.813,1227409.651,2525290.417,2900460.105,2792346.289,655267.5434,368741.1293,4038071.767,1367874.88
4/22/20,223406.0906,1528490.384,2066857.919,1242777.965,2523019.29,2896792.885,2792288.316,659086.5845,368708.8873,4038742.723,1369984.88
4/23/20,244082.329,1477265.559,2099389.86,1219976.169,2502980.089,2926115.484,2805976.33,659007.9051,368871.5263,4038280.794,1371684.88
4/24/20,286774.5776,1430012.617,2105183.157,1219059.101,2501277.994,2925115.072,2803055.269,664784.3976,369867.7806,4038616.079,1374646.9
4/25/20,121318.1148,1579537.445,2123532.314,1212910.857,2501376.645,2927704.078,2805303.973,664573.8164,370222.9501,4038965.852,1377046.9
4/26/20,112613.0565,1564637.489,2149488.884,1210060.455,2503290.671,2925849.108,2806477.335,664999.4587,370556.9956,4039185.093,1379146.9
4/27/20,331009.0831,1351350.368,2149128.302,1184926.357,2524272.505,2906753.302,2818380.769,673547.4095,370373.9364,4039179.013,1387146.9
4/28/20,177877.2338,1506143.995,2141783.027,1188924.46,2526015.39,2903076.104,2819978.811,677069.991,370444.2228,4039532.811,1390396.9
4/29/20,580529.0865,1272165.441,1966538.33,1214079.597,2519616.733,2886935.705,2818147.516,682107.0075,372617.5967,4039921.533,1392393.9
4/30/20,399577.4217,1475685.151,1954904.705,1212630.451,2461164.609,2937396.815,2816996.416,683144.3374,372760.9624,4040085.176,1394593.9
5/1/20,255632.3468,1523497.58,2040893.647,1203009.324,2477757.712,2928214.427,2826100.157,687224.8188,372997.1134,4040781.417,1395843.9
5/2/20,136332.4429,1632544.085,2050497.818,1204833.682,2470721.866,2933398.702,2827805.508,685305.9978,375532.6579,4040985.784,1396893.9
5/3/20,243631.777,1509129.636,2063818.177,1212306.018,2470098.207,2926591.94,2831727.169,685529.0772,375862.4958,4041364.046,1401493.9
5/4/20,195990.7779,1568000.314,2045803.363,1220288.047,2470509.605,2924970.412,2830986.601,687497.7729,376267.7434,4041718.909,1402343.9
5/5/20,297989.8803,1470567.816,2041038.773,1202071.698,2486792.255,2928186.681,2830798.418,687571.7272,377001.8716,4041989.425,1403093.9
5/6/20,258774.4466,1538842.207,2032507.442,1190834.765,2493730.579,2910140.081,2834434.601,687569.2744,377674.7919,4041425.357,1403843.9
5/7/20,427387.3201,1427747.16,1985978.671,1234829.434,2463223.215,2884885.545,2836829.089,687297.0617,378509.5019,4041084.049,1405293.9
5/8/20,331041.7053,1550859.37,1915244.234,1295489.877,2431529.352,2902821.483,2835095.023,687408.6687,379112.4159,4040881.416,1406093.9
5/9/20,331924.544,1551778.376,1811217.24,1410024.222,2419916.228,2904170.712,2833275.599,688090.2733,379674.397,4041111.952,1413093.9
5/10/20,162390.8444,1723687.567,1811143.253,1415109.341,2411681.412,2905736.696,2832563.596,689514.3206,379669.4568,4041812.059,1414043.9
5/11/20,345583.8268,1573173.142,1792197.857,1419087.525,2402664.1,2896602.027,2827787.829,695488.2621,380569.4221,4041967.055,1414943.9
5/12/20,344048.5864,1584329.106,1751767.771,1443807.11,2380754.973,2924301.893,2827112.579,696745.4042,380920.7838,4042245.339,1415443.9
5/13/20,292604.7952,1643322.842,1736830.592,1436591.664,2376911.032,2929664.791,2839403.624,696754.9228,382424.9615,4042268.071,1416393.9
5/14/20,216532.0263,1725815.951,1719256.291,1446846.322,2372528.039,2935414.443,2837845.906,698460.01,382285.8954,4042504.911,1417193.9
5/15/20,247614.0737,1713611.968,1708471.888,1438279.241,2371354.454,2936962.667,2837989.962,698282.4343,382954.0519,4042750.305,1418643.9
5/16/20,133030.9983,1817459.735,1715874.802,1439486.214,2359291.176,2915428.512,2868714.127,704819.0379,383057.3854,4041896.556,1419373.9
5/17/20,107121.0319,1840388.822,1718969.193,1440002.643,2352940.015,2920310.905,2869575.052,704314.9913,383715.3061,4042358.087,1420823.9
5/18/20,243290.1295,1739684.814,1684433.883,1423520.142,2360998.75,2926946.706,2870452.051,704232.0031,383664.6006,4043272.966,1422033.9
5/19/20,263285.1944,1716376.189,1683035.565,1411925.643,2365718.894,2938591.34,2869747.944,705230.4448,383866.2441,4043437.338,1423284.89
5/20/20,259996.7572,1719836.802,1671641.915,1411168.237,2370695.979,2945678.16,2869513.347,705852.6596,383830.4962,4043719.191,1424084.89
5/21/20,242812.7132,1741643.518,1596934.942,1459901.78,2391709.59,2946434.298,2867783.129,706778.4749,384670.2999,4044083.55,1425639.89
5/22/20,191419.266,1794175.4,1594175.608,1443363.583,2407510.336,2937170.503,2877950.355,707999.097,385011.6789,4044670.219,1426889.89
5/23/20,117842.927,1852138.737,1614696.558,1423856.381,2392323.153,2966574.437,2877357.84,706750.0816,387382.5036,4045267.179,1428789.89
5/24/20,144966.2544,1810717.879,1607633.056,1386800.764,2444964.72,2971613.631,2874297.6,710656.8142,387423.4988,4045840.578,1430389.89
5/25/20,292237.1586,1666109.408,1599586.771,1383520.076,2449347.295,2975728.594,2872925.989,712333.9394,387752.957,4046153.857,1431689.89
5/26/20,169300.912,1781599.814,1603003.543,1385016.478,2448118.026,2980842.875,2871332.44,712838.7185,387901.4864,4046516.752,1432739.89
5/27/20,227835.9847,1716467.406,1610310.352,1365758.471,2459601.581,2987751.476,2871307.205,713245.4975,388067.2614,4046988.31,1433539.89
5/28/20,188121.9224,1753311.571,1612739.694,1368577.86,2446976.077,2987857.219,2880605.261,714430.5816,388499.8986,4047032.21,1434039.89
5/29/20,254715.6311,1524102.049,1776282.88,1363937.413,2445054.498,2986495.079,2885238.901,717092.6871,388157.921,4047868.985,1434566.59
5/30/20,126942.8358,1574437.098,1858434.803,1355862.36,2442799.729,2992206.812,2885133.352,717333.0809,387599.9497,4049171.024,1435016.59
5/31/20,161367.177,1508208.341,1892900.012,1356365.041,2441350.748,2992489.672,2882706.528,717950.3879,388289.5951,4049231.044,1435933.3
6/1/20,307396.2962,1420013.082,1890633.49,1354824.091,2388895.631,2992456.397,2881744.692,717643.4672,388483.636,4049605.261,1436683.3
6/2/20,338760.4689,1412374.658,1857930.828,1370418.594,2382348.11,2993859.552,2879474.081,718017.9451,388161.6515,4051156.407,1437333.3
6/3/20,221275.6036,1516447.797,1869190.682,1358482.599,2395097.753,2994839.344,2877748.242,718531.3903,389783.8677,4051973.766,1438033.3
6/4/20,248865.4843,1495294.664,1860678.086,1358182.654,2279157.931,3110011.594,2880229.595,719619.9651,390083.187,4052191.634,1438833.3
6/5/20,248210.3788,1455217.955,1897742.389,1362156.966,2273805.976,3114034.484,2880206.764,721137.7017,390452.431,4052468.499,1439833.3
6/6/20,97120.9233,1538199.18,1966531.846,1365646.596,2272802.473,3112160.584,2877999.026,723127.4736,391328.4506,4051741.992,1449885.38
6/7/20,97700.2586,1488015.978,2014353.095,1368622.965,2272128.434,3102257.74,2887491.255,724524.0552,391199.0813,4051359.433,1450695.41
6/8/20,210676.3074,1392298.219,2011734.76,1374346.098,2272720.722,3081947.536,2881779.66,729460.5536,391881.3887,4051819.55,1451250.41
6/9/20,210761.8286,1381615.683,2014713.935,1365092.643,2287556.388,3081136.228,2881866.467,733110.5442,391560.8313,4052250.247,1451850.41
6/10/20,208332.7308,1363936.129,2032377.159,1368870.663,2285192.425,3076328.412,2887014.149,734239.2462,392063.8715,4052335.01,1452637.04
6/11/20,233642.9647,1322087.084,2016082.67,1400672.911,2272813.434,3089305.782,2874230.649,747378.4898,393245.0335,4052387.026,1453902.04
6/12/20,188361.3201,1349236.228,1965174.106,1470379.201,2267497.164,3093115.018,2843342.796,778845.5233,393930.429,4052983.009,1456667.05
6/13/20,112816.2566,1398172.555,1950995.19,1510043.671,2265452.121,3091960.516,2845120.374,781861.2801,394001.6173,4053428.714,1457447.14
6/14/20,86871.8058,1400978.34,1964477.502,1521852.825,2266785.87,3087315.119,2843295.781,785328.3491,394287.5782,4053721.625,1458550.88
6/15/20,231379.4688,1266428.234,1927308.53,1550244.243,2261696.38,3092435.334,2841699.71,786052.3583,394503.6441,4054029.393,1459250.88
6/16/20,220078.7557,1284591.065,1866185.688,1604646.424,2248268.611,3105514.768,2840494.113,787608.9808,395120.487,4054205.903,1480925.88
6/17/20,222144.479,1271483.373,1855655.24,1624159.421,2244153.745,3110919.477,2839601.374,789633.2688,394464.2616,4055362.655,1482485.88
6/18/20,237029.8174,1330506.254,1741773.969,1658255.02,2225329.865,3134454.351,2839107.844,793038.4218,393947.1674,4054903.334,1483335.88
6/19/20,254171.3189,1303846.979,1712143.242,1687975.625,2232519.119,3134723.153,2834102.118,800093.9841,394142.193,4055522.061,1484335.88
6/20/20,100537.7569,1447196.029,1714004.311,1697858.934,2221618.788,3134627.021,2843137.197,801016.0532,394249.6074,4055850.349,1486915.88
6/21/20,85954.13673,1454167.676,1720107.944,1698493.611,2210719.895,3143336.593,2842744.464,804069.2234,394472.3999,4056942.601,1488621.88
6/22/20,189879.9214,1362249.005,1691775.351,1716423.108,2204573.738,3148162.897,2838136.312,808310.7932,394741.6113,4057649.558,1490491.88
6/23/20,234113.3384,1329835.562,1660270.97,1740128.307,2200406.306,3152985.8,2831968.387,809923.7534,394562.0399,4058695.332,1491701.88
6/24/20,276075.7934,1301735.314,1721284.092,1683930.839,2173920.876,3159818.16,2832910.387,809998.8423,394635.7042,4059448.537,1492981.88
6/25/20,210846.4768,1353835.57,1722697.762,1692919.673,2140742.853,3194010.865,2833639.828,811002.6185,394767.3191,4060176.83,1494711.88
6/26/20,307823.7769,1355918.638,1610187.04,1708649.439,2127313.648,3205362.732,2832979.623,812043.9199,395254.4374,4060131.542,1495786.88
6/27/20,102605.3287,1543265.914,1628771.906,1709194.517,2103265.368,3224877.324,2835403.95,813689.8639,395592.6269,4059860.495,1496757.88
6/28/20,135700.2284,1505184.177,1630996.271,1713012.306,2099134.066,3230698.525,2832844.906,812641.4067,396978.6071,4060274.301,1497863.88
6/29/20,176643.7873,1473290.831,1626080.485,1710881.936,2087879.893,3240039.578,2832567.011,811874.1488,397700.8359,4061412.539,1498673.88
6/30/20,237437.0244,1473453.26,1581140,1694056.72,2086658.965,3243159.81,2831159.268,811822.5769,398815.2392,4061586.932,1499828.88
7/1/20,190899.4859,1464378.81,1631457.062,1704104.131,2078640.394,3243924,2831557.398,813768.1854,399176.4341,4062396.396,1501543.38
7/2/20,215547.5762,1385796.572,1681750.79,1704389.049,2070843.665,3253207.133,2833245.398,814066.4596,399333.7583,4063146.893,1502897.38
7/3/20,182881.0445,1426392.287,1670631.831,1706058.081,2056218.46,3268503.19,2833754.838,813338.4284,400692.2753,4063875.609,1504107.38
7/4/20,100437.8339,1490661.105,1685985.869,1709246.16,2052379.091,3271029.784,2831933.169,815820.9465,400904.3498,4064928.987,1505482.38
7/5/20,100693.0933,1464405.796,1709662.187,1709424.769,2049584.709,3269929.747,2837648.087,815741.21,401988.61,4065267.836,1506812.38
7/6/20,200306.2018,1381968.624,1693528.216,1703709.441,2053484.285,3271424.906,2835734.497,816540.0392,402704.7107,4065907.623,1508848.38
7/7/20,192492.7937,1403189.847,1665227.612,1713487.36,2055037.587,3280881.62,2826853.473,819895.8215,402910.5568,4066338.123,1510928.38
7/8/20,204420.3711,1401627.4,1669750.785,1713116.305,2052780.974,3268969.633,2824692.176,819195.359,406006.246,4066699.296,1512288.38
7/9/20,190098.9168,1411275.502,1666698.467,1718554.116,2051334.404,3271601.872,2825165.637,819332.9676,407344.1592,4066877.503,1524888.34
7/10/20,176120.3792,1426532.782,1670623.072,1710114.134,2027269.149,3295818.074,2825848.294,821844.8724,407685.3319,4067433.707,1534733.82
7/11/20,95464.16338,1489684.659,1686519.21,1711474.631,1999280.695,3322757.139,2825731.799,823283.0812,408412.2915,4067657.126,1543720.4
7/12/20,87505.45082,1498006.176,1687154.847,1708669.266,2000308.308,3323422.114,2824222.19,825018.4828,408526.5592,4068381.401,1550959.93
7/13/20,199785.7658,1397896.366,1674887.69,1714748.88,1990736.564,3327523.918,2821198.477,827207.4197,409251.781,4068896.684,1557407.04
7/14/20,196901.956,1431723.299,1662412.862,1706377.65,1992001.523,3321090.568,2815903.467,828117.9704,409514.128,4068990.121,1559755.85
7/15/20,202692.5388,1437753.742,1656268.965,1699093.679,1994660.567,3323450.682,2813945.408,830266.1585,408755.4576,4067008.847,1561113.55
7/16/20,185413.3054,1453545.684,1652840.692,1693803.655,2000340.091,3325230.673,2815011.24,832249.8303,409130.2071,4067180.669,1562858.77
7/17/20,170161.3639,1464525.444,1657467.313,1687983.628,2004082.543,3326730.631,2813479.468,834209.8085,409326.0124,4067517.333,1565075.09
7/18/20,113369.5154,1442900.463,1734673.338,1672885.05,1976099.074,3370395.325,2812149.701,836687.4728,409374.035,4067762.071,1567137.52
7/19/20,106154.1167,1385311.153,1797483.04,1677446.066,1970968.421,3371146.388,2812202.019,838607.1883,409914.8304,4067881.572,1570104.77
7/20/20,155447.9034,1336664.357,1793053.973,1677806.523,1972346.379,3372313.093,2810866.496,841115.4209,410380.3453,4068001.554,1571499.47
7/21/20,189687.7444,1319674.345,1779967.997,1679903.785,1973552.546,3365254.81,2803625.885,847722.564,411057.4311,4068330.187,1597535.61
7/22/20,202681.4747,1326099.615,1770976.292,1672529.554,1977956.723,3358105.318,2802123.587,848231.519,412329.6682,4068643.545,1600096.94
7/23/20,211776.8114,1309840.011,1773858.243,1681264.536,1942480.965,3385917.928,2802305.819,851833.8947,412199.205,4069049.882,1605329.12
7/24/20,198675.0327,1258745.923,1835562.134,1685169.588,1940631.461,3384671.156,2801555.898,854739.7463,412382.6451,4069399.961,1607139.7
7/25/20,151957.8643,1307346.791,1836380.181,1678066.673,1944821.881,3384309.154,2800650.311,856375.5142,412757.8696,4069754.805,1609132.77
7/26/20,154355.2083,1206903.639,1928772.306,1688221.385,1942177.601,3383958.169,2795282.285,859655.5528,413988.1597,4070094.24,1610543.08
7/27/20,303649.675,1124916.903,1869207.239,1690737.109,1939136.521,3381528.769,2781042.755,869706.0322,414075.5198,4070339.272,1613294.01
7/28/20,313066.9988,1167977.222,1853499.848,1684902.139,1839239.925,3459199.073,2753638.878,887583.0309,415678.4128,4070460.518,1615964.63
7/29/20,242712.3992,1254853.749,1676107.644,1843036.999,1839602.547,3463102.509,2717229.437,922823.6848,416934.0359,4069768.04,1619816.22
7/30/20,249946.9298,1221985.745,1657942.241,1895472.745,1838461.729,3458572.308,2682180.195,955104.1526,417355.2632,4069993.486,1623421.71
7/31/20,220951.6852,1256258.613,1634103.981,1912147.608,1843263.962,3459303.259,2676189.927,960833.9805,417884.7942,4067033.236,1627305.4
