,BlkCnt,IssTotNtv,SplyCur,TxTfrValAdjUSD,CapMrktCurUSD,NVTAdj90,PriceUSD,FeeTotUSD,IssTotUSD,AdrActCnt
2012-04-01,142.0,7100.0,8697440.32815376,582657.2001667914,41689664.0524341,42.94530540930004,4.793325677381651,18.16765617588947,34032.61230940972,12842.0
2012-04-02,116.0,5800.0,8703240.32815376,1003891.6316744532,43368642.36696281,44.46877103529672,4.98304547866745,21.118393100361118,28901.663776271213,14925.0
2012-04-03,133.0,6650.0,8709890.32815376,997094.9500540593,43168247.55065016,44.32299498990279,4.95623319286967,24.65972050780821,32958.950732583304,18598.0
2012-04-04,137.0,6850.0,8716740.32815376,1181731.5911502012,42867553.23762534,44.53749963032397,4.9178421776738706,24.210010979110717,33687.218917066006,16652.0
2012-04-05,117.0,5850.0,8722590.32815376,983903.5050977485,42922552.0297456,44.778081984135724,4.92084924488603,25.034485325107127,28786.968082583277,16870.0
2012-04-06,136.0,6800.0,8729390.32815376,875839.0810640942,43202690.551670164,45.067246078463114,4.949107432203389,22.52982211005701,33653.93053898305,15543.0
2012-04-07,129.0,6450.0,8735840.32815376,685183.2147027099,41143291.23986584,43.19116248388833,4.70971191028638,18.047601298819124,30377.64182134715,14271.0
2012-04-08,150.0,7500.0,8743340.32815376,550154.6397664592,41782839.56524778,44.21531427849008,4.77881884921099,17.89512442993293,35841.14136908242,13664.0
2012-04-09,146.0,7300.0,8750640.32815376,2038859.8125318452,42462896.80701301,44.46055624031637,4.85254738106371,20.00884829465667,35423.59588176508,15395.0
2012-04-10,147.0,7350.0,8757990.32815376,1320717.5857574688,42401088.461095795,44.23902114684636,4.84141759380479,32.7433681361925,35584.41931446521,17407.0
2012-04-11,141.0,7050.0,8765040.32815376,1300612.3530338784,43082370.758582816,44.92938668037035,4.91525071712449,29.45534914389447,34652.51755572766,18806.0
2012-04-12,127.0,6350.0,8771390.32815376,1368488.574741502,42989971.16982387,44.708692154063826,4.90115814728229,27.095879708344377,31122.35423524254,18394.0
2012-04-13,123.0,6150.0,8777540.32815376,1430630.7170436718,43311954.09871482,44.86481893965349,4.93440673348919,22.61680125430073,30346.60141095852,16330.0
2012-04-14,139.0,6950.0,8784490.32815376,993629.794663013,43539137.427506484,45.01269285912957,4.95636466101695,29.259612794072627,34446.7343940678,17049.0
2012-04-15,107.0,5350.0,8789840.32815376,806863.3889052707,43611674.74663736,45.23463660265022,4.9616003383986,17.029870329753077,26544.56181043251,16157.0
2012-04-16,150.0,7500.0,8797340.32815376,1458722.4065294245,43553560.80032589,45.05177794521092,4.95076456925774,29.18086489417767,37130.73426943305,18862.0
2012-04-17,135.0,6750.0,8804090.32815376,1229144.5743238407,43745275.462409794,45.1149894272789,4.968744507597901,33.85102303015669,33539.02542628582,18828.0
2012-04-18,130.0,6500.0,8810590.32815376,1309080.6359213383,45148790.33724413,46.571101764625226,5.1243774430157805,31.53816955013053,33308.45337960257,19340.0
2012-04-19,157.0,7850.0,8818440.32815376,1343929.8566713058,45246592.90008861,46.472535270643064,5.13090651139684,30.47166007125759,40277.6161144652,17558.0
2012-04-20,154.0,7700.0,8826140.32815376,1583435.349285763,47365623.008145824,48.15904916986864,5.36651596814728,38.49644518772449,41322.17295473406,19264.0
2012-04-21,154.0,7700.0,8833840.32815376,1019487.7368526147,46665206.22001079,47.242365415957174,5.28255033898305,25.859639461920356,40675.637610169484,16495.0
2012-04-22,140.0,7000.0,8840840.32815376,994018.3464589686,45933549.5300151,46.34487245253515,5.19560899473992,25.154141613525983,36369.26296317944,14447.0
2012-04-23,135.0,6750.0,8847590.32815376,1040982.5367553497,45219044.9331669,45.5795538026381,5.110888191700759,22.564535641250398,34498.49529398013,17264.0
2012-04-24,138.0,6900.0,8854490.32815376,1180080.78551691,45050471.46602484,45.424701875556046,5.08786726241964,32.96322501657323,35106.28411069552,17187.0
2012-04-25,127.0,6350.0,8860840.32815376,1432457.7776504785,45622838.63011805,45.77651987241161,5.1488162454704804,28.737228570551565,32694.98315873755,17264.0
2012-04-26,155.0,7750.0,8868590.32815376,1279085.539062815,45206923.376570635,45.183369146460336,5.0974192857977805,68.43244616926654,39504.9994649328,19928.0
2012-04-27,135.0,6750.0,8875340.32815376,1006646.2753831854,45227734.41518524,45.073053859050376,5.095887339859731,29.389612361413338,34397.239544053176,16191.0
2012-04-28,152.0,7600.0,8882940.32815376,893689.3828364853,44154757.0740965,43.88263701303684,4.970736652834599,35.20876386208276,37777.59856154297,15943.0
2012-04-29,179.0,8950.0,8891890.32815376,989322.6773634925,43593436.454005145,43.135675824150745,4.902606177673871,19.318757246113268,43878.325290181136,16232.0
2012-04-30,179.0,8950.0,8900840.32815376,890128.9021991667,43988992.6093628,43.505245418427975,4.9421168100526,24.888469564879504,44231.94544997077,18877.0
2012-05-01,170.0,8500.0,8909340.32815376,1198609.2591989178,44432102.82168794,43.932130442219325,4.98713722735243,35.50904404164152,42390.66643249565,20427.0
2012-05-02,150.0,7500.0,8916840.32815376,1279884.2844786695,45060693.99293483,44.413964034244785,5.05343735388662,35.330172727528456,37900.78015414965,19907.0
2012-05-03,157.0,7850.0,8924690.32815376,1193331.6829758568,45684356.16636899,44.91795839364548,5.11887297895967,55.52999201013121,40183.152884833406,22009.0
2012-05-04,161.0,8050.0,8932740.32815376,1223654.8332936831,45427514.256344736,44.585083054697115,5.085507088252481,54.6261434815747,40938.33206043247,22962.0
2012-05-05,167.0,8350.0,8941090.32815376,901442.9715343624,45211871.10384484,44.322881291261055,5.05663956458212,38.93161159647092,42222.94036426071,19627.0
2012-05-06,164.0,8200.0,8949290.32815376,1215319.3481730958,45174234.63571721,44.13424865498018,5.0478007729398,37.392439777304574,41391.966338106366,22444.0
2012-05-07,170.0,8500.0,8957790.32815376,1317667.348365154,45394102.93312127,44.119466075922915,5.06755586703682,71.66861592563835,43074.22486981297,25802.0
2012-05-08,176.0,8800.0,8966590.32815376,1171781.1844080002,45043365.44095108,43.61349543076162,5.02346642285213,63.00034954726258,44206.50452109874,23419.0
2012-05-09,166.0,8300.0,8974890.32815376,1773340.0020512624,45245170.57456233,43.29166376128096,5.04130623553478,67.81261782397357,41842.84175493867,25272.0
2012-05-10,129.0,6450.0,8981340.32815376,1602575.1125801306,44255453.15525409,42.010465700311656,4.92748871975453,48.572690440773066,31782.302242416714,22041.0
2012-05-11,143.0,7150.0,8988490.32815376,1395366.63408998,44616259.12450593,42.15942867304297,4.9637099774985405,54.751761881166146,35490.52633911456,24667.0
2012-05-12,128.0,6400.0,8994890.32815376,1254641.2557245851,44493514.95805544,41.77452473249126,4.94653223495032,54.71233292169863,31657.806303682046,22910.0
2012-05-13,140.0,7000.0,9001890.32815376,804260.8063047181,44512502.76923229,42.16967229034496,4.94479505376973,61.27106657135763,34613.56537638811,20661.0
2012-05-14,139.0,6950.0,9008840.32815376,1328969.5270177498,45147226.03585083,43.151951793736536,5.01143592197545,138.00316009780366,34829.479657729375,32619.0
2012-05-15,130.0,6500.0,9015340.32815376,1544598.3839901802,45379981.29870543,44.47020037466553,5.03364040035067,107.63502042698626,32718.662602279357,27730.0
2012-05-16,121.0,6050.0,9021390.32765376,1245533.1590894156,45898889.95921177,45.263318710271385,5.087784509059031,60.75806648811074,30781.09627980713,25132.0
2012-05-17,116.0,5800.0,9027190.32515376,1465652.382378343,45945344.734143086,45.119365942682215,5.08966168644068,61.04697451456108,29520.037781355943,22883.0
2012-05-18,145.0,7250.0,9034440.31315376,1455552.69585522,46240989.25070914,45.24320766135067,5.11830148275862,87.45355753376002,37107.68575,26196.0
2012-05-19,149.0,7450.0,9041890.31165376,1038673.1249364604,46227078.43836978,44.98301497475124,5.112545811221509,167.50703183235592,38088.46629360025,32917.0
2012-05-20,138.0,6900.0,9048790.31062876,1151019.5718692944,46096356.36361109,44.62196932822393,5.09420096843951,95.64162839523657,35149.986682232615,28225.0
2012-05-21,126.0,6300.0,9055090.30912876,1598979.271052188,46128634.0172145,44.25833464601981,5.0942213100526,100.09753266178593,32093.594253331383,30487.0
2012-05-22,115.0,5750.0,9060840.30862876,1872125.2497108614,46111877.49790641,43.76897818189462,5.08913918877849,66.76403970880554,29262.550335476317,27919.0
2012-05-23,130.0,6500.0,9067340.30812876,1330934.150318386,46505109.03655518,43.99561602703351,5.12885889976622,96.31252052134627,33337.58284848043,28839.0
2012-05-24,125.0,6250.0,9073590.30812876,1123787.8192613258,46449140.22970589,43.922406871815156,5.11915775920514,99.93053793200099,31994.735995032122,28799.0
2012-05-25,121.0,6050.0,9079640.30662876,1391761.2870583646,46644625.55902305,43.87059225690837,5.13727680654588,102.16277511160138,31080.524679602575,30265.0
2012-05-26,142.0,7100.0,9086740.30511876,1077010.6931993575,46378529.921980076,43.390503275354405,5.103978804792519,74.70182786632792,36238.24951402689,24989.0
2012-05-27,159.0,7950.0,9094690.29911876,1151435.9824747476,46697743.552762926,43.522790042930815,5.13461613500877,90.95177814032671,40820.19827331972,26493.0
2012-05-28,142.0,7100.0,9101790.29711876,1308228.7638235819,46749756.86198269,43.30980496887189,5.13632541905318,105.39725131642332,36467.910475277575,29737.0
2012-05-29,126.0,6300.0,9108090.29561876,1566834.4965157493,46892736.00025145,43.10251188742492,5.14847069783752,83.5121692353339,32435.365396376375,34480.0
2012-05-30,131.0,6550.0,9114640.29511876,1492981.2857347585,46833433.28993765,42.94580078768468,5.13826456925774,97.7745750118141,33655.632928638195,28755.0
2012-05-31,138.0,6900.0,9121540.29451876,3693071.4075201643,47264535.50874759,42.35749976569237,5.18163972121566,62.78482843985733,35753.31407638805,28044.0
2012-06-01,152.0,7600.0,9129140.29351876,3366653.0530378725,48082668.48518577,42.00544765590927,5.26694375803624,85.57982072773903,40028.77256107543,28549.0
2012-06-02,160.0,8000.0,9137140.29101876,1053192.6286578139,47911865.728501365,41.69631108326453,5.24363906019871,38.351423249427256,41949.112481589684,21002.0
2012-06-03,153.0,7650.0,9144790.28751876,869750.7711307557,47669093.91673818,41.41322640778797,5.21270498480421,103.67837769834891,39877.193133752204,31043.0
2012-06-04,155.0,7750.0,9152540.28551876,1919951.3662847597,48131066.36190315,41.36412867187812,5.25876585739334,151.5410052123017,40755.43539479839,42162.0
2012-06-05,147.0,7350.0,9159890.28401876,1607785.4549930396,49701695.62040579,42.363291297634454,5.4260142948568095,158.0942245784,39881.20506719755,39781.0
2012-06-06,153.0,7650.0,9167540.28301876,1644466.0461268558,49927977.56410495,42.19946021145547,5.44616942197545,66.69321954726237,41663.19607811219,25187.0
2012-06-07,139.0,6950.0,9174490.28201876,1819167.2154003107,51259435.12363511,42.894569477097996,5.58716980976037,119.92639409599376,38830.83017783457,34826.0
2012-06-08,141.0,7050.0,9181540.28101876,1987491.3045944143,51623477.42841214,42.63871094341321,5.62252910169492,92.4669454136032,39638.83016694919,28664.0
2012-06-09,171.0,8550.0,9190090.27951876,1622774.3201956828,51069353.146524064,41.754701996857904,5.557002335476331,128.33628690621865,47512.36996832263,31108.0
2012-06-10,166.0,8300.0,9198390.27651876,1024468.7789500991,50203835.137734674,40.94682205517347,5.45789356925774,133.20439815803445,45300.51662483924,33266.0
2012-06-11,140.0,7000.0,9205390.27591876,1721883.4416098837,51430487.68591338,41.68607203694026,5.586996981589709,103.39816618286979,39108.97887112797,32475.0
2012-06-12,156.0,7800.0,9213190.27491876,1856099.472513871,52768467.132456966,42.51839825613526,5.72749129865575,69.64708848014722,44674.432129514855,24995.0
2012-06-13,150.0,7500.0,9220690.27091876,1823589.6660399802,54487837.22417254,43.55676296534569,5.90930132378726,218.1872735347215,44319.759928404455,46530.0
2012-06-14,156.0,7800.0,9228490.25991876,1650349.5532003879,55020472.865025446,43.716456310720226,5.962023182057281,231.5873851972611,46503.780820046784,49894.0
2012-06-15,159.0,7950.0,9236440.25691876,2179065.142928879,60252816.285750166,47.252387471697645,6.52338071917008,221.984034035596,51860.87671740214,49687.0
2012-06-16,156.0,7800.0,9244240.25491876,1754526.543337702,59571347.40222315,46.26823918290259,6.44415828229106,178.44463511720642,50264.43460187026,39061.0
