"<1d, x; 1d-1w, x; 1w-1m, x; 1-3m, x; 3-6m, x; 6-12m, x; 12-18m, x; 18-24m, x; 2-3y, x; 3-5y, x; >5y, x; BTC/USD, x","<1d, y","<1d, text","1d-1w, y","1d-1w, text","1w-1m, y","1w-1m, text","1-3m, y","1-3m, text","3-6m, y","3-6m, text","6-12m, y","6-12m, text","12-18m, y","12-18m, text","18-24m, y","18-24m, text","2-3y, y","2-3y, text","3-5y, y","3-5y, text",">5y, y",">5y, text","BTC/USD, y"
"2012-12-13","0.03626542616390843","3.63%","0.08590624595079929","4.96%","0.1652530644561332","7.93%","0.3086243932165234","14.34%","0.4198366726226768","11.12%","0.5377678449716753","11.79%","0.661349235785798","12.36%","0.7928162732508992","13.15%","0.9001434475365253","10.73%","1.0000000000000002","9.99%","1.0000000000000002","0.00%","13.8"
"2012-12-14","0.030015930295962886","3.00%","0.0871205006853599","5.71%","0.1656317284787066","7.85%","0.30839618417089176","14.28%","0.419955915144402","11.16%","0.5377777325387764","11.78%","0.6610115781788464","12.32%","0.7928603575905091","13.18%","0.9000669845695992","10.72%","1.0000000000000002","9.99%","1.0000000000000002","0.00%","13.783333333333333"
"2012-12-15","0.02376643442801735","2.38%","0.08833475541992049","6.46%","0.16601039250128002","7.77%","0.3081679751252602","14.22%","0.4200751576661271","11.19%","0.5377876201058774","11.77%","0.6606739205718947","12.29%","0.7929044419301191","13.22%","0.8999905216026728","10.71%","1.0000000000000002","10.00%","1.0000000000000002","0.00%","13.766666666666667"
"2012-12-16","0.0170509128495682","1.71%","0.08789161881069299","7.08%","0.1615675086449577","7.37%","0.3066389514275627","14.51%","0.4197510747933727","11.31%","0.5374270325922135","11.77%","0.6596892379794037","12.23%","0.7928569945508512","13.32%","0.8997105664033697","10.69%","1.0","10.03%","1.0","0.00%","13.75"
"2012-12-17","0.02390025119948329","2.39%","0.08664632662027551","6.27%","0.1605839289437323","7.39%","0.3046916276382056","14.41%","0.419240573099701","11.45%","0.5374459892518353","11.82%","0.6587607976407401","12.13%","0.7921510763223392","13.34%","0.8992722493490694","10.71%","1.0","10.07%","1.0","0.00%","13.633333333333333"
"2012-12-18","0.02814349761175916","2.81%","0.08869292185833667","6.05%","0.1600624228049105","7.14%","0.3027896071253024","14.27%","0.4188215788082164","11.60%","0.5370915127922236","11.83%","0.6557191433842702","11.86%","0.7892384535147029","13.35%","0.8989358009250242","10.97%","1.0000000000000002","10.11%","1.0000000000000002","0.00%","13.516666666666667"
"2012-12-19","0.025308078235784282","2.53%","0.08738214463394252","6.21%","0.1599662707620253","7.26%","0.30308814252587","14.31%","0.4187416228807447","11.57%","0.5349551987062147","11.62%","0.6551730997256163","12.02%","0.7889783304411452","13.38%","0.8986742523818563","10.97%","1.0","10.13%","1.0","0.00%","13.4"
"2012-12-20","0.023028490205191446","2.30%","0.08187143196596583","5.88%","0.15900476073708492","7.71%","0.3028702469962945","14.39%","0.4188030372266297","11.59%","0.5341760826002402","11.54%","0.6537943866237859","11.96%","0.7888810470069599","13.51%","0.8984548156646635","10.96%","1.0","10.15%","1.0","0.00%","13.476666666666668"
"2012-12-21","0.020748902174598613","2.07%","0.07636071929798913","5.56%","0.1580432507121445","8.17%","0.3026523514667191","14.46%","0.4188644515725146","11.62%","0.5333969664942657","11.45%","0.6524156735219555","11.90%","0.7887837635727748","13.64%","0.8982353789474707","10.95%","1.0","10.18%","1.0","0.00%","13.553333333333335"
"2012-12-22","0.031070939656836924","3.11%","0.07946224295267677","4.84%","0.15844028510989006","7.90%","0.3010431895239994","14.26%","0.4192675585795969","11.82%","0.5320846518993942","11.28%","0.6520329402301388","11.99%","0.7889280908923126","13.69%","0.8980754022880344","10.91%","1.0","10.19%","1.0","0.00%","13.63"
"2012-12-23","0.025501500037792564","2.55%","0.07996702465918057","5.45%","0.1572607169518467","7.73%","0.29972072466446953","14.25%","0.4184047710220187","11.87%","0.5317163231827319","11.33%","0.6504608536594747","11.87%","0.7888147695325479","13.84%","0.8978713651348444","10.91%","1.0","10.21%","1.0","0.00%","13.57"
"2012-12-24","0.01909723990078901","1.91%","0.07905663944691267","6.00%","0.15441789442715212","7.54%","0.2954125745479281","14.10%","0.4183268548774687","12.29%","0.5319052188397311","11.36%","0.6454347413667396","11.35%","0.7887890437965498","14.34%","0.8976697271864241","10.89%","1.0","10.23%","1.0","0.00%","13.51"
"2012-12-25","0.021312677391564328","2.13%","0.07616121037307888","5.48%","0.15233654090105925","7.62%","0.2921206992314219","13.98%","0.4174427876929334","12.53%","0.5314534863935638","11.40%","0.6444551384724824","11.30%","0.7886255466179546","14.42%","0.8973344789671084","10.87%","1.0","10.27%","1.0","0.00%","13.45"
"2012-12-26","0.016443640080659662","1.64%","0.07354093426433056","5.71%","0.15151212088277038","7.80%","0.28821052689735205","13.67%","0.4178969714731541","12.97%","0.5317818130023905","11.39%","0.6441766648191043","11.24%","0.7888832484133527","14.47%","0.8971486506643532","10.83%","1.0000000000000002","10.29%","1.0000000000000002","0.00%","13.47"
"2012-12-27","0.01883084142629821","1.88%","0.07093255290073343","5.21%","0.1499636605049347","7.90%","0.2844166082319086","13.45%","0.417729953863163","13.33%","0.5316906332533401","11.40%","0.6421019022988503","11.04%","0.7888261028783604","14.67%","0.8969127778874089","10.81%","1.0","10.31%","1.0","0.00%","13.49"
"2012-12-28","0.02074721898904717","2.07%","0.0708519420057987","5.01%","0.14875900325517286","7.79%","0.2811369114318867","13.24%","0.4173370592489052","13.62%","0.5313750845520083","11.40%","0.6378305474814433","10.65%","0.7887523624872226","15.09%","0.8966893488582914","10.79%","1.0000000000000002","10.33%","1.0000000000000002","0.00%","13.51"
"2012-12-29","0.029497338169141633","2.95%","0.07077246909872112","4.13%","0.14867778005154572","7.79%","0.28060422757005066","13.19%","0.4173707407426166","13.68%","0.5311023808959668","11.37%","0.6376826703981139","10.66%","0.7887442857446321","15.11%","0.896495125340882","10.78%","1.0000000000000002","10.35%","1.0000000000000002","0.00%","13.53"
"2012-12-30","0.025482013604801176","2.55%","0.06954996666071457","4.41%","0.14686336199247055","7.73%","0.27334030433671","12.65%","0.4167256901037024","14.34%","0.5310475338805369","11.43%","0.637266446447172","10.62%","0.7887371572209743","15.15%","0.896319841981055","10.76%","1.0000000000000002","10.37%","1.0000000000000002","0.00%","13.55"
"2012-12-31","0.02711211425992134","2.71%","0.07101237353198678","4.39%","0.14711120449902912","7.61%","0.2710876812067735","12.40%","0.4157145867041534","14.46%","0.528768802893546","11.31%","0.6361147616804274","10.73%","0.7891284980922619","15.30%","0.8960860115840898","10.70%","1.0","10.39%","1.0","0.00%","13.57"
"2013-01-01","0.023335563534030514","2.33%","0.07114055917487445","4.78%","0.14796427670543294","7.68%","0.26575582701782","11.78%","0.4150636018663467","14.93%","0.5266302927922443","11.16%","0.6351429587307471","10.85%","0.7890810199566018","15.39%","0.8958429907210945","10.68%","1.0000000000000002","10.42%","1.0000000000000002","0.00%","13.52"
"2013-01-02","0.027599241888848595","2.76%","0.07342781669075503","4.58%","0.1488771639487239","7.54%","0.26531079374618305","11.64%","0.4154904354309987","15.02%","0.5270810409819434","11.16%","0.6353714204552754","10.83%","0.7892797607152849","15.39%","0.8957944708109474","10.65%","1.0000000000000002","10.42%","1.0000000000000002","0.00%","13.47"
"2013-01-03","0.031615873158215624","3.16%","0.07488448810365232","4.33%","0.14766202547716328","7.28%","0.26492390968552715","11.73%","0.4153810173820212","15.05%","0.5267007517470597","11.13%","0.6352491014275822","10.85%","0.7892969006971372","15.40%","0.8955859585787673","10.63%","1.0","10.44%","1.0","0.00%","13.42"
"2013-01-04","0.033345179826709315","3.33%","0.07837903278528838","4.50%","0.14534374189041016","6.70%","0.26411719286931723","11.88%","0.4136838808349685","14.96%","0.5252882562505201","11.16%","0.63468473964717","10.94%","0.7889591662999719","15.43%","0.8952193452907297","10.63%","1.0","10.48%","1.0","0.00%","13.46"
"2013-01-05","0.034069662550917035","3.41%","0.07976939208806055","4.57%","0.1459991120408573","6.62%","0.2650564676533475","11.91%","0.413224323200154","14.82%","0.5248379978660884","11.16%","0.6344922723976519","10.97%","0.7889551471096355","15.45%","0.8949965543338612","10.60%","1.0","10.50%","1.0","0.00%","13.5"
"2013-01-06","0.027577159094965317","2.76%","0.07798861510286476","5.04%","0.1442530655848671","6.63%","0.2591226501518609","11.49%","0.41255631641468377","15.34%","0.5240285236938778","11.15%","0.6325741323556472","10.85%","0.7888978635892222","15.63%","0.8947726454051186","10.59%","1.0","10.52%","1.0","0.00%","13.54"
"2013-01-07","0.028756862207108887","2.88%","0.07825452350669665","4.95%","0.14392030525433286","6.57%","0.2587925548565883","11.49%","0.412227385564334","15.34%","0.5240421192770257","11.18%","0.632209260262565","10.82%","0.789003181756712","15.68%","0.8945583046509591","10.56%","1.0","10.54%","1.0","0.00%","13.64"
"2013-01-08","0.03330001068382567","3.33%","0.079999452223845","4.67%","0.14497973850557472","6.50%","0.2585469951922464","11.36%","0.4117486443819369","15.32%","0.5233839409025932","11.16%","0.6319919968808324","10.86%","0.7890066093158324","15.70%","0.8943275239799493","10.53%","1.0","10.57%","1.0","0.00%","13.74"
"2013-01-09","0.03652597912667641","3.65%","0.08416937413688819","4.76%","0.14596486046066387","6.18%","0.2585386863780408","11.26%","0.4116556109189574","15.31%","0.5230372016946699","11.14%","0.6312857950033586","10.82%","0.7887831005131742","15.75%","0.8941053155522297","10.53%","1.0","10.59%","1.0","0.00%","13.84"
"2013-01-10","0.035386730073769544","3.54%","0.08604345444206239","5.07%","0.1486098946772583","6.26%","0.2593636212010188","11.08%","0.4065906079357858","14.72%","0.5228036045169497","11.62%","0.6314754586034399","10.87%","0.7888591918934719","15.74%","0.8939359753889888","10.51%","1.0","10.61%","1.0","0.00%","13.996666666666664"
"2013-01-11","0.032371292753276534","3.24%","0.08265249221296958","5.03%","0.14648426474208873","6.38%","0.2583279720716687","11.18%","0.4048103603201951","14.65%","0.5219755938805017","11.72%","0.6307659206684098","10.88%","0.7884955446170286","15.77%","0.8935651260995452","10.51%","1.0000000000000002","10.64%","1.0000000000000002","0.00%","14.153333333333334"
"2013-01-12","0.030152291066100224","3.02%","0.08079160750018005","5.06%","0.14380205222540432","6.30%","0.258526384081446","11.47%","0.4049262688788329","14.64%","0.5210201876033979","11.61%","0.6307707836447282","10.98%","0.7881381676555408","15.74%","0.8933345031104277","10.52%","1.0000000000000002","10.67%","1.0000000000000002","0.00%","14.31"
"2013-01-13","0.027062703239148236","2.71%","0.08020758791150501","5.31%","0.14336441616399673","6.32%","0.25814035945151353","11.48%","0.4032478713934775","14.51%","0.5206317195640023","11.74%","0.6302691419027846","10.96%","0.7870609270938519","15.68%","0.8931145768409887","10.61%","1.0000000000000002","10.69%","1.0000000000000002","0.00%","14.32"
"2013-01-14","0.023973115412196242","2.40%","0.07962356832282994","5.57%","0.14292678010258913","6.33%","0.25775433482158105","11.48%","0.401569473908122","14.38%","0.5202432515246068","11.87%","0.6297675001608412","10.95%","0.785983686532163","15.62%","0.8928946505715498","10.69%","1.0000000000000002","10.71%","1.0000000000000002","0.00%","14.33"
"2013-01-15","0.029609203231460456","2.96%","0.08033332337023655","5.07%","0.143601759040952","6.33%","0.25470538347544025","11.11%","0.4006990794298068","14.60%","0.5195401987758455","11.88%","0.6292833650194511","10.97%","0.7856298379178064","15.63%","0.8926850831894235","10.71%","1.0000000000000002","10.73%","1.0000000000000002","0.00%","14.34"
"2013-01-16","0.035245291050724666","3.52%","0.08104307841764316","4.58%","0.14427673797931484","6.32%","0.25165643212929945","10.74%","0.3998286849514916","14.82%","0.518837146027084","11.90%","0.6287992298780612","11.00%","0.7852759893034497","15.65%","0.8924755158072971","10.72%","1.0000000000000002","10.75%","1.0000000000000002","0.00%","14.736666666666665"
"2013-01-17","0.034394267649257765","3.44%","0.08355601808507783","4.92%","0.14272894147930326","5.92%","0.25261006235037736","10.99%","0.4005400266227014","14.79%","0.5195770100061962","11.90%","0.6289759905422736","10.94%","0.7836043408915283","15.46%","0.8925055879013636","10.89%","1.0","10.75%","1.0","0.00%","15.133333333333333"
"2013-01-18","0.03611287055493391","3.61%","0.08507474251885375","4.90%","0.1437388429851224","5.87%","0.2540444732568077","11.03%","0.4004093177052183","14.64%","0.5191112803589536","11.87%","0.6286151225765655","10.95%","0.7836889867193235","15.51%","0.8924553579439191","10.88%","1.0","10.75%","1.0","0.00%","15.53"
"2013-01-19","0.03118608796238475","3.12%","0.08236414134454076","5.12%","0.14395729693112916","6.16%","0.2545412432783527","11.06%","0.39902927849888414","14.45%","0.5193242351603349","12.03%","0.6286273676723588","10.93%","0.7837785295208323","15.52%","0.8923755401174019","10.86%","1.0","10.76%","1.0","0.00%","15.736666666666665"
"2013-01-20","0.025798908371351174","2.58%","0.08085215830803154","5.51%","0.1431428891772946","6.23%","0.25416135850203986","11.10%","0.3972529860216972","14.31%","0.5188459201668797","12.16%","0.6278321753414062","10.90%","0.7835385749778384","15.57%","0.8921166467859627","10.86%","1.0","10.79%","1.0","0.00%","15.943333333333333"
"2013-01-21","0.024138328907361485","2.41%","0.08136170254988659","5.72%","0.1431752244539556","6.18%","0.25436730048512074","11.12%","0.3972453555871488","14.29%","0.5188045593647876","12.16%","0.6274631847045589","10.87%","0.7834366845746891","15.60%","0.8919337429615138","10.85%","1.0","10.81%","1.0","0.00%","16.15"
"2013-01-22","0.040911734577120426","4.09%","0.08548066030252817","4.46%","0.14760745346608764","6.21%","0.2551402233722905","10.75%","0.395896802631453","14.08%","0.51709513618398","12.12%","0.6263271405159963","10.92%","0.7829115822493996","15.66%","0.8914292864620018","10.85%","1.0","10.86%","1.0","0.00%","16.756666666666664"
"2013-01-23","0.03341486000985481","3.34%","0.08948458538989489","5.61%","0.1527179696978559","6.32%","0.2568353964232996","10.41%","0.3959723650406413","13.91%","0.5181922755477514","12.22%","0.6261546848264083","10.80%","0.7833488755411745","15.72%","0.8913653683298559","10.80%","1.0","10.86%","1.0","0.00%","17.363333333333333"
"2013-01-24","0.03819058756410602","3.82%","0.09054781005364257","5.24%","0.15704062394889426","6.65%","0.25901636333889383","10.20%","0.3968123240714549","13.78%","0.5189593146283581","12.21%","0.6263045698865056","10.73%","0.7836284613545066","15.73%","0.8912507098437509","10.76%","1.0","10.87%","1.0","0.00%","17.97"
"2013-01-25","0.038964049920677424","3.90%","0.09224907796328913","5.33%","0.15917765711187726","6.69%","0.2611987197189289","10.20%","0.3972481141065102","13.60%","0.5192190088524657","12.20%","0.6252841574391954","10.61%","0.7835558355861107","15.83%","0.8910478626136827","10.75%","1.0","10.90%","1.0","0.00%","17.883333333333333"
"2013-01-26","0.03679916721508912","3.68%","0.09475914701682583","5.80%","0.16076004677576722","6.60%","0.2627447538339418","10.20%","0.3974531509620217","13.47%","0.5198946717033361","12.24%","0.6253667041520917","10.55%","0.7835567681299872","15.82%","0.8908351566435008","10.73%","1.0","10.92%","1.0","0.00%","17.796666666666667"
"2013-01-27","0.0336408167685788","3.36%","0.1007519635265518","6.71%","0.16631190529160206","6.56%","0.2673606918537498","10.10%","0.39646041270456267","12.91%","0.5190528856119552","12.26%","0.6247914531676004","10.57%","0.7832924321948594","15.85%","0.8905161437227013","10.72%","1.0","10.95%","1.0","0.00%","17.71"
"2013-01-28","0.034615906236167435","3.46%","0.0996713290456191","6.51%","0.16535483509786658","6.57%","0.2651972457960333","9.98%","0.3956410263656994","13.04%","0.5186973301024449","12.31%","0.6242575170656818","10.56%","0.7827701488510325","15.85%","0.890186878668982","10.74%","1.0","10.98%","1.0","0.00%","18.4"
"2013-01-29","0.04160879197404015","4.16%","0.10174676592386493","6.01%","0.17356732868597152","7.18%","0.2720775931867457","9.85%","0.396403308343123","12.43%","0.5189264425178295","12.25%","0.6242599520705319","10.53%","0.7829886336814915","15.87%","0.8901229950271257","10.71%","1.0","10.99%","1.0","0.00%","19.09"
"2013-01-30","0.03796318477350085","3.80%","0.1038550709507204","6.59%","0.17857866513644433","7.47%","0.2757313695482449","9.72%","0.3983357218125641","12.26%","0.5191917799089711","12.09%","0.6244185581968397","10.52%","0.7831937218189375","15.88%","0.8900589128493878","10.69%","1.0","10.99%","1.0","0.00%","19.78"
"2013-01-31","0.03530948797762675","3.53%","0.10573244744027184","7.04%","0.1837900238210215","7.81%","0.28045177912413444","9.67%","0.3991745521396741","11.87%","0.5187847899388521","11.96%","0.6241919388440459","10.54%","0.7827680597876209","15.86%","0.8899947541663645","10.72%","1.0","11.00%","1.0","0.00%","20.27"
"2013-02-01","0.0416021834039044","4.16%","0.10830815849578966","6.67%","0.18574678539003528","7.74%","0.28050355389956144","9.48%","0.3988942998858066","11.84%","0.5171599197123629","11.83%","0.6231550069734131","10.60%","0.7816905237064415","15.85%","0.8897459200346743","10.81%","1.0","11.03%","1.0","0.00%","20.76"
