,BlkCnt,IssTotNtv,SplyCur,TxTfrValAdjUSD,CapMrktCurUSD,NVTAdj90,PriceUSD,FeeTotUSD,IssTotUSD,AdrActCnt,Volume,Type,Annualized_DilutionRate,Total daily transaction volume,Velocity,The daily revenue of bitcoin miners,The accumulated revenue of bitcoin miners,P/E Ratio,Metcalfe,PM,<1year,1-2year,2-3year,3-5year,>5year,One-year staking ratio,Two-year staking ratio,Three-year staking ratio,Five-year staking ratio,Token Utility,PU Ratio,volatility30,volatility60,volatility90,volatility180,Token Utility_volatility,PU Ratio_volatility,PU_future90d,NVTAdj90_future90d,PM_future90d,PriceChange30d,PriceChange60d,PriceChange90d,PriceChange180d,future30d_ROI,future60d_ROI,future90d_ROI,future180d_ROI
2019-05-14,152.0,1900.0,17700842.32438058,2903066595.2425213,140820072137.78308,102.74393451367793,7955.557682349499,1062237.5436059304,15115559.59646405,896277.0,32031452227.0,BTC,3.7907329740035247,34934518822.242516,10.035441902527404,16177797.14006998,12030639415.093256,23.84801920035543,803312460729.0,0.9903441153060032,42.284437489161895,25.110398772513214,5.1114206894068746,6.9764864534612405,20.517256595456782,57.715562510838105,32.60516373832489,27.493743048918017,20.517256595456782,152.79397900651654,52.067219756154145,0.04073658833997868,0.038553840732026536,0.03460993574274405,0.03460993574274405,211.0243654085949,37.69971143827675,64.97688292215986,76.45390593057897,2.6132577827655377,54.27302685315431,103.88858546116211,122.46554132429948,43.63944435491269,3.4846037210547687,42.62780311848557,43.10368551332886,13.667590435120669
2019-05-15,149.0,1862.5,17702704.82438058,3145620706.396673,145431381731.40326,104.1503943853065,8215.2068383986,1607740.6009746941,15300822.736517392,879106.0,28344112920.0,BTC,3.793770537681093,31489733626.396675,9.903598183531894,16908563.337492086,12047547978.430748,23.564517799474373,772827359236.0,1.0630067297979684,42.02480190866271,25.39166938567132,5.129422127384087,6.8787157655301865,20.575390812751685,57.97519809133729,32.58352870566597,27.45410657828188,20.575390812751685,151.3436463287581,54.281808570628854,0.04022590490504465,0.038619903854328785,0.03466514254161323,0.03466514254161323,208.68842338166888,39.365896321780454,59.659140538036354,73.10871306859225,1.4240341698023309,62.90647291436417,105.90543176013666,130.64008118442496,49.47566551632221,5.876881569983339,25.171234168629788,32.279746232029474,6.061942212423044
2019-05-16,146.0,1825.0,17704529.82438058,2888299557.1031146,139194281165.00555,98.2431141776027,7862.07160233782,1784952.9749953498,14348280.67426652,882945.0,33167197581.0,BTC,3.7942384801898332,36055497138.10311,10.57820134914749,16133233.649261873,12063681212.08001,23.63780276560153,779591873025.0,1.0084855774382473,42.21274555289279,25.2843921806113,5.1241969488854835,6.862617622925304,20.516047694685113,57.7872544471072,32.5028622664959,27.37866531761042,20.516047694685113,161.10880118566905,48.79976478303762,0.04157289841895268,0.03921806579158505,0.03509889041114532,0.03509889041114532,219.40829064179084,35.83306528363393,51.14803881152545,67.4921975248288,1.7784677605811947,51.02050603499022,98.17966285669699,120.53453949857986,42.9183717665609,12.573190167617799,38.97584284095932,27.503030991475686,11.789342396015678
2019-05-17,151.0,1887.5,17706417.32438048,2741601390.716792,129733515296.036,90.14460648325769,7326.920681881941,1659084.9189022875,13829562.78705216,903650.0,30066644905.0,BTC,3.8049999292572263,32808246295.716793,11.5735087207665,15488647.705954447,12079169859.785965,22.94805171052134,816583322500.0,0.8972655306564801,42.25022497565821,25.252504231606217,5.121767612266126,6.855827939118719,20.51967524135072,57.749775024341794,32.497270792735556,27.37550318046944,20.51967524135072,175.65506893373185,41.71197977011479,0.04420654711400443,0.04054102636477192,0.036035028282913134,0.036035028282913134,233.00378436905442,31.44550077468631,54.20699385016886,69.48681258131973,2.096813900312568,40.191865764015674,84.58322616592113,104.39219726379699,31.888826887180954,23.10105975385719,29.26495694402358,40.71512873288978,19.650939475664142
2019-05-18,153.0,1912.5,17708329.82437492,1448996650.832429,128881004230.61998,89.00046945095184,7277.9875634132095,956675.4325318631,13919151.215027764,845558.0,21354286562.0,BTC,3.8080242839829936,22803283212.832428,11.780397928907846,14875826.647559628,12094045686.433523,23.7364047117107,714968331364.0,1.0179454451539742,42.02770490505692,25.44745175803409,5.154200362901207,6.8572026440901,20.513440329917664,57.972295094943064,32.52484333690897,27.370642974007765,20.513440329917664,179.34147845196662,40.5817305970436,0.04434022218723034,0.04060204121939464,0.03607018315692908,0.03607018315692908,237.6618936641141,30.62328356980585,55.01053618222495,69.64664482875234,2.078470814354662,37.87978284782838,82.12416842946395,100.89635329088185,51.871531394028935,28.34004053172603,32.933484384748546,42.530085582346764,18.788823535294675
2019-05-19,163.0,2037.5,17710367.32437492,1748857877.8347301,145574664069.06134,100.08447164782196,8219.74278696669,1047073.2383223659,16747725.92844463,750954.0,25902422040.0,BTC,3.8170321613616,27651279917.83473,10.555980394867928,17794799.166766994,12111840485.60029,22.412992264867547,563931910116.0,1.4575771719099742,42.03048566588643,25.446871724049107,5.154884097738655,6.855429179644446,20.512329332681393,57.9695143341136,32.52264261006449,27.367758512325835,20.512329332681393,160.3143570560418,51.272655412224104,0.04921593328618806,0.043390100887524825,0.03776590407272154,0.03776590407272154,202.9082414978284,40.509654641379655,53.519101574916505,68.26657541748224,3.1898649608751923,55.38409422888924,103.93068184697741,112.60910655956518,90.38064613961481,10.065886232135357,29.929743137332053,24.17852755495431,2.9944380007643767
2019-05-20,161.0,2012.5,17712379.82436936,2237308433.9949327,141364972111.3651,96.51565060415544,7981.1393789596705,1495523.1537288397,16062043.000156336,836865.0,23843404340.0,BTC,3.8423572857799084,26080712773.99493,10.986846537565132,17557566.153885175,12129398051.754177,22.058939722126123,700343028225.0,1.139604316357321,42.05111419278959,25.42087223339812,5.155279288557247,6.860332675322777,20.51240160993226,57.94888580721041,32.52801357381229,27.372734285255042,20.51240160993226,165.69919662155434,48.16643376484225,0.04986088382548996,0.04359564103142902,0.03797884079831373,0.03797884079831373,208.54791534596416,38.270051108972275,55.25491156760093,69.19342832432946,3.7237394291193016,50.191560726153895,100.71905708364879,104.88440820290185,75.4357981591296,16.337470575206314,31.96364865988166,29.446555002828067,6.221553594087159
2019-05-21,153.0,1912.5,17714292.32436936,2336273595.9111605,141427517230.11682,95.84965149202351,7983.80847738165,1640764.9893775012,15269033.712992402,888770.0,25127245056.0,BTC,3.8342156391553552,27463518651.91116,11.118756184627754,16909798.702369902,12146307850.456543,22.91409003533681,789912112900.0,1.0107211102347498,42.12749831075561,25.332391111852132,5.172799376022974,6.857588821290438,20.50972238007884,57.872501689244395,32.54011057739225,27.36731120136928,20.50972238007884,167.82317340370489,47.57274168672942,0.049818117450996166,0.04360265807579263,0.0379889516804522,0.0379889516804522,211.16492131897252,37.80840315481097,61.43596898815231,72.92396498906055,2.153017622205084,50.75924765915867,100.40245075074212,103.06695480609265,85.51397975468502,19.5760119402413,36.05848109582519,36.33380366321857,6.530125908663842
2019-05-22,167.0,2087.5,17716379.82435844,2072383954.077189,135847466322.5975,91.46695363181487,7667.902114845121,1334256.2744349902,16006745.664739188,862194.0,24719473175.0,BTC,3.862092162451389,26791857129.07719,11.721194191779714,17341001.93917418,12163648852.39572,21.46270674240623,743378493636.0,1.031493671190299,42.22290777963736,25.245617365898735,5.171868480160391,6.8529974761616055,20.506608898141888,57.77709222036262,32.53147485446388,27.35960637430349,20.506608898141888,175.3496522779469,43.72921197865122,0.05079868853293449,0.04408943549302067,0.03827813951743528,0.03827813951743528,218.9682982038749,35.0183208151244,60.442104074455614,72.160966317615,1.9478299277312097,42.42546435552681,92.57492262884057,97.00376079863867,78.74344131795104,31.502543494321444,38.10435151830958,40.473785633169435,6.724542005530987
2019-05-23,158.0,1975.0,17718354.82435298,2285837138.726075,139930198596.7041,93.40933308553926,7897.4712936879005,1270431.6486288877,15597505.805033602,825753.0,24457107820.0,BTC,3.897711855941939,26742944958.726074,11.520425101660132,16867937.45366249,12180516789.84938,22.727758397694178,681868017009.0,1.1582111342206658,42.16400127421507,25.29491249255005,5.18183197992429,6.8535818326116775,20.505672420698872,57.83599872578489,32.54108623323484,27.359254253310553,20.505672420698872,170.9452407274205,46.19883689117006,0.05079894973385967,0.04410729152625477,0.03834118585061395,0.03834118585061395,213.1172621449517,37.05692919570464,52.958448897163,67.72679525179754,1.6411848535191034,42.42861733599976,98.89533213231296,100.02204170237957,107.48328238327431,35.300209844739605,30.65651702256986,27.848900595759684,2.7774634530997933
2019-05-24,153.0,1912.5,17720267.32434752,2672316546.719781,141533553660.64322,93.32291430675636,7987.10036762127,1540320.4742234368,15275329.453075675,862849.0,25919126991.0,BTC,3.88870873514718,28591443537.71978,11.536469852108205,16815649.927299112,12197332439.776682,23.059659447630555,744508396801.0,1.072801918949498,42.091509627910106,25.36384897126849,5.175536155862748,6.847752686570219,20.52135255838844,57.9084903720899,32.544641400821405,27.369105244958657,20.52135255838844,171.79470072433398,46.49212306285028,0.05040808541126287,0.043952643536489686,0.03818526412199279,0.03818526412199279,215.0508281981948,37.14052363592951,53.40689380006175,68.15253555004342,1.5472791457872457,47.03933995291476,104.36571809661422,94.32619706560428,102.36640861055717,35.148266574133615,23.532301915022025,26.700730666455463,1.1199845794249264
2019-05-25,140.0,1750.0,17722017.32434752,1489371942.9043539,142867668845.3807,93.79018476940618,8061.59176072472,1024888.8029718804,14107785.58126826,701431.0,22256813107.0,BTC,3.885750254781941,23746185049.904358,11.52255550994483,15132674.38424014,12212465114.160921,25.865769715953395,492005447761.0,1.6385167679364343,42.099475946917316,25.34050456999989,5.180210500505622,6.853189643102009,20.52661933947516,57.90052405308268,32.56001948308279,27.37980898257717,20.52661933947516,171.69451424097775,46.95311202203039,0.04865481738350697,0.0439338974098473,0.036826837232490285,0.036826837232490285,222.85334243779747,36.174426071149725,56.82548545001745,69.77921988712178,1.664209626651631,57.21734786057047,105.77025545736771,114.73620397692845,117.86401852832857,36.50166413883065,21.474614780642256,29.1822320168305,-5.573518059982085
2019-05-26,165.0,2062.5,17724079.82434752,1687129758.3884256,154758245306.18893,101.35037886743756,8731.52495587376,849054.6273955847,18008770.22148963,670124.0,26677970091.0,BTC,3.8973109286672334,28365099849.388424,10.764260041799043,18857824.848885216,12231322939.009806,22.483780394468997,449066175376.0,1.944373777108221,42.13261013309504,25.294863977315075,5.205910597720932,6.851764164894504,20.51485112697443,57.86738986690494,32.57252588958987,27.36661529186893,20.51485112697443,159.8280567982666,54.63073962598822,0.050092196075707036,0.044820479420274666,0.0376328033934274,0.0376328033934274,203.00821045586426,43.01069861296112,54.34950245483208,68.05905790961066,2.0665747767715272,69.53875324724387,116.82413181003008,128.453224561262,131.20338146132406,34.29800510290426,13.350037204825838,16.21208444298361,-16.652310907771184
2019-05-27,167.0,2087.5,17726167.32434206,2269683549.1436443,156287836455.3835,101.55367510757398,8816.786708357691,1664486.303476736,18405042.25369668,884928.0,27949839564.0,BTC,3.9225907511611977,30219523113.14365,10.808911681464448,20069528.557173416,12251392467.566978,21.33512265037112,783097565184.0,1.125886109259714,42.17050225640466,25.25466226136776,5.2121672870311,6.546466403156304,20.81620179204016,57.82949774359531,32.574835482227556,27.362668195196466,20.81620179204016,159.3523192570955,55.328888524884796,0.05006473155362663,0.04476248618944086,0.0375909734829218,0.0375909734829218,202.62917264312756,43.51193164019824,54.065622936684925,68.05486319176691,3.824304255834036,70.14885751285338,119.81860330323362,132.25448114324587,109.50073707235104,45.897378608306894,11.567820721024091,14.558252484442846,-16.921703781184448
2019-05-28,164.0,2050.0,17728217.324336603,2378979047.057131,154574557917.51138,99.62111508067629,8719.12584833431,1678063.6011721524,17874207.98908534,944118.0,24226919267.0,BTC,3.9229950231860578,26605898314.057133,11.05138019117244,19552271.59025749,12270944739.157236,21.659475091940152,891358797924.0,0.9781836302778859,42.213949565660336,25.219579946023522,5.1980431660292545,6.554954002497483,20.81347331978941,57.78605043433966,32.56647048831614,27.36842732228689,20.81347331978941,162.78777039525832,53.561307628722716,0.050153934794252286,0.044874210269985615,0.03764479723093112,0.03764479723093112,206.70166163988696,42.1821758913804,56.83220008412732,69.81316465766677,1.796591372199546,69.34716149206331,113.20965679769715,129.4880026743975,105.6863558921103,27.418711865126944,8.344256252242177,18.84956878257431,-20.366092004790325
2019-05-29,174.0,2175.0,17730392.32433104,3769273377.9368014,153465206972.54276,97.37800118654884,8655.488506136759,1621377.2753836482,18825687.50084745,887870.0,23473479966.0,BTC,3.9319490919742135,27242753343.9368,11.256269578825949,20447064.7762311,12291391803.933468,20.56298184819869,788313136900.0,1.0979759312617845,42.21574225507227,25.220434808697053,5.199954455373801,6.556932321570552,20.806936159286327,57.78425774492773,32.56382293623068,27.36386848085688,20.806936159286327,165.42309357893726,52.323338409860526,0.05026655064480479,0.04492461942192399,0.03766887762206204,0.03766887762206204,209.9136176069452,41.23357314694949,54.492324118812846,69.00032425223698,1.9250157427427717,68.10689241961487,111.52783456442674,128.19952022332296,117.83943640751122,42.77886163732531,10.101108506791977,17.477154113770823,-17.520025808924323
2019-05-30,160.0,2000.0,17732392.32433104,2413135698.8695,146675645809.65082,92.22861906433269,8271.621963179421,1585264.211502728,16543243.92635884,862822.0,29246528551.0,BTC,3.9486587813981346,31659664249.8695,11.9506330904465,18128508.13786157,12309520312.07133,22.166803873438006,744461803684.0,1.11108748927708,42.186998538830366,25.225813504282566,5.2202398106856664,6.5600975475856425,20.80685059861576,57.813001461169634,32.58718795688707,27.366948146201402,20.80685059861576,174.97130204683128,47.274163628076046,0.05155272067362463,0.04551428448281801,0.03809687727977615,0.03809687727977615,219.53542010681042,37.67784696954612,49.9125847671932,66.14070640115672,1.9541783985051004,57.057558477132986,102.02686595125661,117.0668923113829,99.4087499489861,44.40156477786572,14.900789207518383,17.568235363901973,-13.373244544163576
2019-05-31,117.0,1462.5,17733854.82433104,3100656157.8116717,151734802083.51236,93.94560210523257,8556.222185564,1772007.4800739188,12513474.94638735,766989.0,25365190957.0,BTC,3.9020234095819015,28465847114.811676,11.698753974083226,14285482.42646127,12323805794.497791,29.100297359236542,588272126121.0,1.454466700977788,42.17451977873656,25.23051999443247,5.2254682773961285,6.5621629813302675,20.807328968104574,57.82548022126344,32.59496022683097,27.369491949434842,20.807328968104574,173.3680184697461,49.35294445357648,0.051636953987086856,0.04559905570094814,0.038174036451355,0.038174036451355,217.08412063767844,39.41431625874034,47.79808871168755,64.63703420028277,1.7533624530308431,60.97723322134636,106.75104793947074,124.59378234137985,108.75215470649881,26.722009735573373,12.071764828624353,10.823579955050855,-12.030524064238124
2019-06-01,151.0,1887.5,17735742.32432548,1804686981.6141496,151725858432.60034,93.2181603242037,8554.80732963179,1333555.85778679,16147198.834680002,850116.0,22488303544.0,BTC,3.87331076480777,24292990525.61415,11.819253701086547,17480754.69246679,12341286549.190258,23.779710355189923,722697213456.0,1.1837332662072917,42.16204101864276,25.235226484582373,5.230696744106577,6.564228415074879,20.80780733759341,57.83795898135724,32.60273249677486,27.37203575266829,20.80780733759341,176.49023077744843,48.47184624297577,0.05173324952087674,0.039654197678537034,0.03814643177065469,0.03814643177065469,221.15354532914156,38.6826596738466,48.74615836852378,65.18022493838919,1.7736341996245268,58.62418148331481,74.45548008617845,126.17513575019773,122.55096929523397,23.551020157037563,17.583057471706386,11.95668650911934,-13.074180455836526
