,BlkCnt,IssTotNtv,SplyCur,TxTfrValAdjUSD,CapMrktCurUSD,NVTAdj90,PriceUSD,FeeTotUSD,IssTotUSD,AdrActCnt,Volume,Type,Annualized_DilutionRate,Total daily transaction volume,Velocity,The daily revenue of bitcoin miners,The accumulated revenue of bitcoin miners,P/E Ratio,Metcalfe,PM,<1year,1-2year,2-3year,3-5year,>5year,One-year staking ratio,Two-year staking ratio,Three-year staking ratio,Five-year staking ratio,Token Utility,PU Ratio,volatility30,volatility60,volatility90,volatility180,Token Utility_volatility,PU Ratio_volatility
2016-10-23,144.0,1800.0,15945273.60383451,149955822.2356011,10395711779.677055,47.732942954541045,651.961956750438,45577.19902373462,1173531.5221507885,527890.0,54474600.0,BTC,4.244335030855689,204430422.2356011,2.8136457883663435,1219108.721174523,1974340696.260724,23.362479195999644,278667852100.0,0.23395664474296138,41.131032900386124,12.091046506548192,18.46453829731346,11.185428749079607,17.127953546672614,58.868967099613876,46.77792059306568,28.31338229575222,17.127953546672614,39.0252937482911,16.70613835620359,0.011279760660599032,0.011796571019158278,0.020635800960867992,0.020635800960867992,90.39658115712143,7.212241308299485
2016-10-24,143.0,1787.5,15947061.10377447,234113696.74526557,10366022953.713648,47.73268292798998,650.027167153711,53104.069914850224,1161923.5612872585,582797.0,62218200.0,BTC,4.2219247313682855,296331896.7452656,2.7982527776724666,1215027.6312021087,1975555723.8919263,23.374005790130557,339652343209.0,0.19138015095445007,41.146076396938156,12.060251272928319,18.454356409648486,11.197029128201685,17.142286792283357,58.853923603061844,46.79367233013353,28.339315920485042,17.142286792283357,39.00783781756741,16.66401429871018,0.01132085786258574,0.011782728326935677,0.02063822705168333,0.02063822705168333,90.34552529962687,7.194901629028391
2016-10-25,139.0,1737.5,15948798.60341442,262096781.32830325,10459102589.225245,48.15851567902403,655.792505084746,65147.779259921204,1139439.477584746,620214.0,90378800.0,BTC,4.17760045694409,352475581.3283032,2.7674055444360923,1204587.2568446673,1976760311.148771,23.78829381109216,384665405796.0,0.17048387902928114,41.11285974064773,12.119781259702306,17.957630741885755,11.671522330654238,17.138205927109972,58.88714025935227,46.767358999649964,28.80972825776421,17.138205927109972,39.009139368230954,16.811252842425525,0.011317914141455545,0.011809792970025377,0.020657301257544017,0.020657301257544017,90.26511522514761,7.265182163109277
2016-10-26,138.0,1725.0,15950523.60341442,279122175.96877265,10768355905.425898,49.57585980435847,675.109869316189,83803.09021245039,1164564.5245704257,613266.0,88877104.0,BTC,4.162846623989173,367999279.96877265,2.688450397559317,1248367.614782876,1978008678.7635539,23.632738143005703,376095186756.0,0.17950505432928643,41.06048526304824,12.137369396726383,17.978492267061284,11.664196012550454,17.159457060613637,58.939514736951764,46.80214534022538,28.82365307316409,17.159457060613637,38.06432860470511,17.736024621034275,0.012247115222552035,0.012106895832095507,0.02088598734270631,0.02088598734270631,87.11447397759551,7.749686573207304
2016-10-27,162.0,2025.0,15952548.60334332,354736473.0289552,10951796742.256786,50.114874352846186,686.523327060199,75730.50236313611,1390209.7372969026,724529.0,96105296.0,BTC,4.157551455619238,450841769.0289552,2.659102048057911,1465940.2396600386,1979474619.003214,20.468039398716407,524942271841.0,0.13078072845086866,41.13156296377035,12.106171075775396,17.975023781686183,11.62668341475438,17.16055876401369,58.86843703622965,46.76226596045426,28.787242178768068,17.16055876401369,37.651291429582876,18.233725882793834,0.012419688549711936,0.012220243608537571,0.020956635240518162,0.020956635240518162,85.87870318610055,7.994104493782256
2016-10-28,152.0,1900.0,15954448.60334313,293513718.0048543,11014802220.446806,50.06548794312927,690.390654938632,55346.21285025632,1311742.2443834008,560747.0,81145504.0,BTC,4.160869275425142,374659222.0048543,2.66158032896103,1367088.4572336571,1980841707.4604475,22.074314335925543,314437198009.0,0.21956392542299377,41.14141825481644,12.081641095227392,17.97987265698968,11.635409577070755,17.16165841589573,58.85858174518356,46.77694064995617,28.797067992966483,17.16165841589573,37.650027673008,18.337055710415477,0.012384768100054119,0.012199598076757667,0.02095852904312495,0.02095852904312495,85.8680609901408,8.040133280963468
2016-10-29,149.0,1862.5,15956311.1033431,287677379.257508,11415870485.886421,51.612168194125395,715.445469316189,52535.55631019184,1332517.1866014018,542123.0,134760992.0,BTC,4.166102338407798,422438371.257508,2.5807195016332938,1385052.7429115935,1982226760.2033591,22.581347645889302,293897347129.0,0.24343379629151923,41.030364217574004,12.172895109677906,17.97477370899522,11.6551011691438,17.166865794609077,58.969635782425996,46.7967406727481,28.821966963752878,17.166865794609077,36.529128837022526,19.585615427846722,0.01365021766946267,0.012927356328509445,0.02067065237287925,0.02067065237287925,84.47190469645979,8.469626343659009
2016-10-30,168.0,2100.0,15958411.10334308,179589005.26547745,11160250070.845314,50.69391125594701,699.333410987726,43122.26028317105,1468600.1630742247,475892.0,100665000.0,BTC,4.19033205960323,280254005.2654774,2.6284345561361406,1511722.4233573957,1983738482.6267166,20.225953600298194,226473195664.0,0.30879301585220287,41.0121842021103,12.219428670532434,17.943958324871655,11.663339771965632,17.16108903051998,58.9878157978897,46.76838712735727,28.824428802485613,17.16108903051998,37.00079402510346,18.90049739238726,0.014588081108907577,0.013308646909299063,0.02056873446636732,0.02056873446636732,85.98657042536978,8.13305388885928
2016-10-31,147.0,1837.5,15960248.60326279,287255257.683606,11154581487.060928,50.73998402317893,698.897727995325,54319.70756344375,1284224.5751914098,587693.0,97064400.0,BTC,4.180320745110063,384319657.683606,2.603680934860137,1338544.2827548536,1985077026.9094715,22.831143966285524,345383062249.0,0.20235437240158077,40.85436412007372,12.35901172440131,17.94342296375199,11.663879533836507,17.179321657936477,59.14563587992628,46.786624155524976,28.843201191772984,17.179321657936477,36.83840879934422,18.971984696791964,0.014574071214801972,0.013311219786746055,0.014916014061264605,0.014916014061264605,118.0525123522681,5.920227482408996
2016-11-01,144.0,1800.0,15962048.60321279,328736857.82249,11661529206.407906,52.83907814974153,730.578480011689,58281.279179993806,1315041.2640210402,602551.0,130527000.0,BTC,4.182707683266618,459263857.82249,2.490496330041311,1373322.543201034,1986450349.4526725,23.26430542061825,363067707601.0,0.20122375653815286,40.883871358071616,12.355217339183161,17.920972661935753,11.668595919962687,17.171342720846805,59.11612864192841,46.76091130274524,28.839938640809493,17.171342720846805,35.19932842019454,20.75546644783546,0.016236698252605156,0.014359391096928683,0.013115458247557105,0.013115458247557105,128.28564538871254,5.694935530768046
2016-11-02,133.0,1662.5,15963711.10321259,280568258.55439687,11819005784.706705,53.549235516442536,740.3670555230859,58003.1296034303,1230860.2298071305,586295.0,84865200.0,BTC,4.165123817603571,365433458.55439687,2.4536301868330934,1288863.359410561,1987739212.812083,25.123561415485153,343741827025.0,0.2153846280305131,40.84417048382028,12.362864193266182,17.91011611109218,11.695258804845476,17.187590406975882,59.15582951617972,46.79296532291354,28.88284921182136,17.187590406975882,34.84807064188589,21.245568029617008,0.01626544450525204,0.013586129436569389,0.0129856720604885,0.0129856720604885,128.27483436825855,5.771724899660357
2016-11-03,155.0,1937.5,15965648.60320243,324036787.88892126,11015326935.815643,49.66907693672389,689.939206954997,55135.683860213154,1336757.2134753065,596454.0,172808000.0,BTC,4.161760664080104,496844787.88892126,2.6530442297947876,1391892.8973355198,1989131105.7094185,21.681968464754295,355757374116.0,0.19393532141656522,40.65033796459146,12.577795696720978,17.89099264279529,11.698912920580861,17.181960775311367,59.34966203540849,46.771866338687516,28.880873695892227,17.181960775311367,37.834294451940785,18.235815334983872,0.021158989600995524,0.016329695499239082,0.014967016802471608,0.014967016802471608,120.83077148914266,5.709962772330655
2016-11-04,116.0,1450.0,15967098.60319222,313910244.75398546,11263702567.809874,50.44819912904831,705.432016656926,58889.56456918152,1022876.4241525428,552456.0,99907696.0,BTC,4.11280627528688,413817940.75398546,2.609729148645524,1081765.9887217244,1990212871.6981401,28.52692672132846,305207631936.0,0.23113184037444068,40.54638244988792,12.650048469441245,17.88180334619981,11.742016429594704,17.179749304876324,59.453617550112085,46.80356908067084,28.92176573447103,17.179749304876324,37.725540258306445,18.69905670871349,0.021414815902587234,0.016509539940797093,0.015046122127912412,0.015046122127912412,119.85000056646138,5.885957557970449
2016-11-05,147.0,1837.5,15968936.10319218,204990826.4570841,11287152646.526196,50.39099614543914,706.819325569842,51798.81948868227,1298780.5107345844,550980.0,53752300.0,BTC,4.098999848435859,258743126.4570841,2.607855728055001,1350579.3302232667,1991563451.0283635,22.89662309268544,303578960400.0,0.23282882471121408,40.48653421155637,12.683677547151284,17.81547261933082,11.828670575327859,17.185645046633667,59.513465788443625,46.82978824129235,29.014315621961526,17.185645046633667,37.86351265956302,18.667558182595712,0.02139665411749629,0.016488477971749748,0.015038204101704368,0.015038204101704368,120.35165920299735,5.872950404261969
2016-11-06,153.0,1912.5,15970848.60319216,201275385.63147184,11433480682.430632,51.06025725748248,715.896879777908,50290.867354946015,1369152.782575249,526347.0,59902200.0,BTC,4.108031553619919,261177585.63147184,2.5737409535090436,1419443.649930195,1992982894.6782937,22.06822695000218,277041164409.0,0.25840812548745234,40.508229579800044,12.681127805410952,17.773256273411707,11.856737496811498,17.180648844565795,59.491770420199956,46.810642614789,29.037386341377292,17.180648844565795,37.27245127713376,19.207131681653117,0.021425262783405053,0.016540911129092402,0.015060856382815926,0.015060856382815926,118.29474260592653,6.051806394835013
2016-11-07,146.0,1825.0,15972673.60319169,292058917.34986216,11279602080.232924,50.177425743342184,706.1812167738161,65018.56128049885,1288780.7206122142,624606.0,65047100.0,BTC,4.085662798511901,357106017.34986216,2.613914814601638,1353799.281892713,1994336693.9601865,22.826884170520227,390132655236.0,0.18101053764561986,40.491638501028085,12.698330388232998,17.735302531513007,11.891992411225537,17.182736168000368,59.50836149897191,46.81003111073891,29.074728579225905,17.182736168000368,38.07210613942185,18.548519858285413,0.021692000336451286,0.016425617582709988,0.015126823865203679,0.015126823865203679,120.30572859207462,5.869888533473685
2016-11-08,169.0,2112.5,15974786.10318125,309184222.0084482,11371425389.707571,50.43653581065709,711.835846580947,63272.21902080908,1503753.2259022503,660400.0,79660800.0,BTC,4.093690701768475,388845022.0084482,2.596390822818977,1567025.4449230593,1995903719.4051096,19.88135560256812,436128160000.0,0.1632171255763322,40.53759473531882,12.664587799137706,17.55468788399145,12.06066218267592,17.182467398876135,59.46240526468121,46.7978174655435,29.243129581552054,17.182467398876135,37.71355839493825,18.87479932618839,0.021644542028062118,0.01633883140881026,0.015138828888700087,0.015138828888700087,119.07823430171452,5.9778837900579935
2016-11-09,147.0,1837.5,15976623.60318101,364209905.66043526,11527158053.369604,50.86141022264085,721.50150993571,60983.94298343291,1325759.0245068672,615584.0,132429000.0,BTC,4.11511384588855,496638905.66043526,2.577119570906448,1386742.9674903,1997290462.3725998,22.77369035293813,378943661056.0,0.1903980945149224,40.536422720250584,12.625160493094734,17.569838955741478,12.085166849836693,17.18341098107651,59.463577279749416,46.838416786654676,29.268577830913202,17.18341098107651,37.239491907826206,19.374633567008473,0.021690064908511757,0.01640290133230474,0.015182941369373523,0.015182941369373523,117.23977790348323,6.154067525867208
2016-11-10,168.0,2100.0,15978723.60318049,251803641.48149896,11399343106.154877,50.236587520873115,713.4076156049091,57423.610032954675,1498155.9927703089,603667.0,68807800.0,BTC,4.142174826373022,320611441.48149896,2.608384238353441,1555579.6028032636,1998846041.975403,20.076810564296068,364413846889.0,0.19576852572844525,40.500494678584495,12.655400825767277,17.552306465319077,12.108605456742538,17.183192573586613,59.4995053214155,46.844104495648224,29.29179803032915,17.183192573586613,37.46765367846659,19.04062692922025,0.020856182759058817,0.01606192674306428,0.015235604340312667,0.015235604340312667,117.55036085732708,6.068953003647384
2016-11-11,163.0,2037.5,15980761.10317047,234369645.5948436,11437483628.03898,50.23221503537094,715.7033106370551,53044.412189378876,1458245.4954229996,565366.0,63119700.0,BTC,4.159728349034121,297489345.5948436,2.60839718837752,1511289.9076123785,2000357331.8830154,20.734322002569414,319638713956.0,0.22391008328721265,40.50805961201665,12.678281019165066,17.45678510891685,12.1776881660413,17.17918609386013,59.49194038798335,46.81365936881828,29.35687425990143,17.17918609386013,37.304986532394814,19.1851915028988,0.020697853943953362,0.01605474617255827,0.015225032016255639,0.015225032016255639,117.12128485985578,6.110787731653104
2016-11-12,168.0,2100.0,15982861.10317045,163528632.3217163,11249497647.672243,49.35821330783729,703.847551139685,46918.876277510324,1478079.8573933383,583489.0,64622500.0,BTC,4.197243403437084,228151132.3217163,2.6543418045544955,1524998.7336708487,2001882330.6166863,20.210207929998266,340459413121.0,0.2067346426663598,40.52675247798887,12.666892163111786,17.329315947303424,12.295130770949658,17.18190864064626,59.47324752201112,46.80635535889934,29.477039411595918,17.18190864064626,37.61095366092402,18.713898017187184,0.02101648948943285,0.016248982013708304,0.01510252619997166,0.01510252619997166,119.03972168267404,5.912711666244835
2016-11-13,142.0,1775.0,15984636.10317045,176578195.91578674,11247212520.857395,49.454995320011044,703.626435300994,43037.33144001647,1248936.9226592644,527525.0,80318096.0,BTC,4.20248593085016,256896291.91578674,2.6527823110209887,1291974.2540992808,2003174304.8707857,23.85053787356157,278282625625.0,0.2528459812109026,40.5103014385309,12.649125408448153,17.222844806481774,12.424369286418212,17.19335906012096,59.489698561469105,46.84057315302095,29.617728346539174,17.19335906012096,37.55234940189568,18.73721475507666,0.021021122844670132,0.01625226951128966,0.015061028960140107,0.015061028960140107,119.18171338104773,5.903812047502286
2016-11-14,172.0,2150.0,15986786.10317038,284716919.72713166,11280973045.061352,49.572529835461644,705.643584161309,56697.01375274122,1517133.7059468143,640753.0,62993000.0,BTC,4.230459949665629,347709919.72713166,2.646552386011712,1573830.7196995555,2004748135.5904853,19.63792870418848,410564407009.0,0.1718715924017838,40.53352420861389,12.626753548394188,17.113461600838153,12.533380953496131,17.192879688657637,59.46647579138612,46.839722242991925,29.72626064215377,17.192879688657637,37.201898910741335,18.96794531522067,0.020979969911435796,0.016230740737328983,0.014932975692230288,0.014932975692230288,119.08194110297197,5.925697697110331
2016-11-15,156.0,1950.0,15988736.10316028,281221152.1095624,11389530640.510002,49.9674779350355,712.3471528346,58028.967447493,1389076.94802747,651339.0,72038496.0,BTC,4.254674951233577,353259648.1095624,2.6263262639841454,1447105.915474963,2006195241.5059602,21.56317184661783,424242492921.0,0.16791037312880613,40.50180560924874,12.64279031604999,17.025355207152828,12.623692838642409,17.206356028906033,59.49819439075125,46.85540407470127,29.83004886754844,17.206356028906033,36.7270525666734,19.39570706201981,0.020986037865684364,0.016253624665906366,0.014909264963087523,0.014909264963087523,117.74893797424639,6.049711913243769
2016-11-16,171.0,2137.5,15990873.60305011,336342018.4832175,11866029637.542955,51.72806163320012,742.0501175920509,59274.113063216544,1586132.1263530087,621011.0,141294000.0,BTC,4.297855141586787,477636018.4832175,2.540734269736526,1645406.239416225,2007840647.7453763,19.75783819282091,385654662121.0,0.19241310697787728,40.49748222254167,12.646393308788417,16.931280822001106,12.708003601661154,17.216840045007654,59.50251777745834,46.85612446866992,29.92484364666881,17.216840045007654,35.17570533961248,21.095529156494404,0.022014499139375608,0.017004087619349666,0.015465838511594951,0.015465838511594951,108.71675940959008,6.825535654501798
